#Julian Date	Day	Month	Year	Hour	Minute	Second	East	North	Altitude
#[j]	[j]	[mois]	[année]	[h]	[min]	[s]	[m]	[m]	[m]
2459292.026835099	18	3	2021	12	38	38.553	2501013.533	1117433.225	384.387
2459292.026836002	18	3	2021	12	38	38.631	2501013.808	1117433.136	384.395
2459292.026836569	18	3	2021	12	38	38.680	2501014.101	1117433.046	384.392
2459292.026837773	18	3	2021	12	38	38.784	2501014.393	1117432.949	384.396
2459292.026838328	18	3	2021	12	38	38.832	2501014.945	1117432.769	384.400
2459292.026840088	18	3	2021	12	38	38.984	2501015.226	1117432.678	384.408
2459292.026840806	18	3	2021	12	38	39.046	2501015.508	1117432.585	384.403
2459292.026841535	18	3	2021	12	38	39.109	2501015.760	1117432.507	384.401
2459292.026842229	18	3	2021	12	38	39.169	2501016.273	1117432.342	384.405
2459292.026843675	18	3	2021	12	38	39.294	2501016.537	1117432.256	384.408
2459292.026844359	18	3	2021	12	38	39.353	2501016.791	1117432.175	384.406
2459292.026845261	18	3	2021	12	38	39.431	2501017.035	1117432.090	384.412
2459292.026845991	18	3	2021	12	38	39.494	2501017.293	1117432.020	384.408
2459292.026846708	18	3	2021	12	38	39.556	2501017.558	1117431.936	384.412
2459292.026847403	18	3	2021	12	38	39.616	2501017.774	1117431.867	384.404
2459292.026848305	18	3	2021	12	38	39.694	2501018.021	1117431.783	384.413
2459292.026849023	18	3	2021	12	38	39.756	2501018.250	1117431.710	384.409
2459292.026849717	18	3	2021	12	38	39.816	2501018.486	1117431.636	384.412
2459292.026850434	18	3	2021	12	38	39.877	2501018.726	1117431.564	384.411
2459292.026851164	18	3	2021	12	38	39.941	2501018.943	1117431.487	384.408
2459292.026851847	18	3	2021	12	38	40.000	2501019.383	1117431.348	384.404
2459292.026853398	18	3	2021	12	38	40.134	2501019.585	1117431.286	384.412
2459292.026854162	18	3	2021	12	38	40.200	2501019.809	1117431.217	384.408
2459292.026854879	18	3	2021	12	38	40.262	2501020.024	1117431.143	384.412
2459292.026855597	18	3	2021	12	38	40.324	2501020.232	1117431.077	384.411
2459292.026856662	18	3	2021	12	38	40.416	2501020.436	1117431.016	384.413
2459292.026857379	18	3	2021	12	38	40.478	2501020.627	1117430.953	384.412
2459292.026858282	18	3	2021	12	38	40.556	2501020.827	1117430.886	384.414
2459292.026858965	18	3	2021	12	38	40.615	2501021.024	1117430.824	384.410
2459292.026859694	18	3	2021	12	38	40.678	2501021.212	1117430.763	384.411
2459292.026860238	18	3	2021	12	38	40.725	2501021.391	1117430.710	384.412
2459292.026860921	18	3	2021	12	38	40.784	2501021.559	1117430.648	384.413
2459292.026861650	18	3	2021	12	38	40.847	2501021.740	1117430.591	384.412
2459292.026862553	18	3	2021	12	38	40.925	2501021.921	1117430.534	384.411
2459292.026863421	18	3	2021	12	38	41.000	2501022.247	1117430.429	384.409
2459292.026864509	18	3	2021	12	38	41.094	2501022.407	1117430.376	384.416
2459292.026865192	18	3	2021	12	38	41.153	2501022.562	1117430.325	384.411
2459292.026866094	18	3	2021	12	38	41.231	2501022.713	1117430.279	384.411
2459292.026866823	18	3	2021	12	38	41.294	2501022.872	1117430.237	384.413
2459292.026867367	18	3	2021	12	38	41.340	2501023.015	1117430.190	384.417
2459292.026868224	18	3	2021	12	38	41.415	2501023.155	1117430.137	384.414
2459292.026869219	18	3	2021	12	38	41.501	2501023.292	1117430.094	384.415
2459292.026869763	18	3	2021	12	38	41.548	2501023.429	1117430.055	384.412
2459292.026870365	18	3	2021	12	38	41.600	2501023.563	1117430.007	384.423
2459292.026871094	18	3	2021	12	38	41.663	2501023.691	1117429.966	384.413
2459292.026871812	18	3	2021	12	38	41.725	2501023.819	1117429.924	384.416
2459292.026872680	18	3	2021	12	38	41.800	2501023.935	1117429.885	384.414
2459292.026873398	18	3	2021	12	38	41.862	2501024.171	1117429.813	384.412
2459292.026874810	18	3	2021	12	38	41.984	2501024.282	1117429.778	384.416
2459292.026875539	18	3	2021	12	38	42.047	2501024.389	1117429.741	384.416
2459292.026876256	18	3	2021	12	38	42.109	2501024.494	1117429.717	384.414
2459292.026877125	18	3	2021	12	38	42.184	2501024.595	1117429.682	384.415
2459292.026878028	18	3	2021	12	38	42.262	2501024.687	1117429.646	384.418
2459292.026878572	18	3	2021	12	38	42.309	2501024.781	1117429.618	384.420
2459292.026879440	18	3	2021	12	38	42.384	2501024.869	1117429.588	384.418
2459292.026879984	18	3	2021	12	38	42.431	2501024.954	1117429.559	384.419
2459292.026880713	18	3	2021	12	38	42.494	2501025.117	1117429.508	384.417
2459292.026882125	18	3	2021	12	38	42.616	2501025.193	1117429.482	384.420
2459292.026883039	18	3	2021	12	38	42.695	2501025.265	1117429.460	384.421
2459292.026883768	18	3	2021	12	38	42.758	2501025.326	1117429.441	384.420
2459292.026884255	18	3	2021	12	38	42.800	2501025.394	1117429.419	384.420
2459292.026884972	18	3	2021	12	38	42.862	2501025.452	1117429.398	384.416
2459292.026885539	18	3	2021	12	38	42.911	2501025.505	1117429.382	384.419
2459292.026886384	18	3	2021	12	38	42.984	2501025.556	1117429.368	384.422
2459292.026887113	18	3	2021	12	38	43.047	2501025.606	1117429.347	384.421
2459292.026887831	18	3	2021	12	38	43.109	2501025.646	1117429.334	384.419
2459292.026888710	18	3	2021	12	38	43.185	2501025.683	1117429.320	384.425
2459292.026889428	18	3	2021	12	38	43.247	2501025.719	1117429.317	384.419
2459292.026890157	18	3	2021	12	38	43.310	2501025.749	1117429.305	384.421
2459292.026890840	18	3	2021	12	38	43.369	2501025.775	1117429.292	384.420
2459292.026891928	18	3	2021	12	38	43.463	2501025.796	1117429.286	384.424
2459292.026892646	18	3	2021	12	38	43.525	2501025.814	1117429.280	384.415
2459292.026893340	18	3	2021	12	38	43.585	2501025.829	1117429.277	384.420
2459292.026894231	18	3	2021	12	38	43.662	2501025.850	1117429.271	384.419
2459292.026895284	18	3	2021	12	38	43.753	2501025.859	1117429.274	384.420
2459292.026896187	18	3	2021	12	38	43.831	2501025.867	1117429.261	384.424
2459292.026897460	18	3	2021	12	38	43.941	2501025.872	1117429.265	384.414
2459292.026897958	18	3	2021	12	38	43.984	2501025.873	1117429.261	384.427
2459292.026898687	18	3	2021	12	38	44.047	2501025.875	1117429.263	384.419
2459292.026899775	18	3	2021	12	38	44.141	2501025.875	1117429.266	384.418
2459292.026900273	18	3	2021	12	38	44.184	2501025.873	1117429.264	384.418
2459292.026901002	18	3	2021	12	38	44.247	2501025.870	1117429.263	384.423
2459292.026901558	18	3	2021	12	38	44.295	2501025.867	1117429.263	384.417
2459292.026902588	18	3	2021	12	38	44.384	2501025.865	1117429.265	384.428
2459292.026903132	18	3	2021	12	38	44.431	2501025.863	1117429.265	384.422
2459292.026903861	18	3	2021	12	38	44.494	2501025.862	1117429.265	384.421
2459292.026904393	18	3	2021	12	38	44.540	2501025.861	1117429.261	384.419
2459292.026905088	18	3	2021	12	38	44.600	2501025.862	1117429.260	384.417
2459292.026905805	18	3	2021	12	38	44.662	2501025.862	1117429.256	384.421
2459292.026906535	18	3	2021	12	38	44.725	2501025.864	1117429.263	384.420
2459292.026907218	18	3	2021	12	38	44.784	2501025.864	1117429.262	384.425
2459292.026907947	18	3	2021	12	38	44.847	2501025.864	1117429.264	384.423
2459292.026908664	18	3	2021	12	38	44.909	2501025.863	1117429.264	384.423
2459292.026909358	18	3	2021	12	38	44.969	2501025.864	1117429.266	384.421
2459292.026910076	18	3	2021	12	38	45.031	2501025.864	1117429.268	384.427
2459292.026910805	18	3	2021	12	38	45.094	2501025.863	1117429.261	384.422
2459292.026911523	18	3	2021	12	38	45.156	2501025.863	1117429.260	384.427
2459292.026912032	18	3	2021	12	38	45.200	2501025.864	1117429.264	384.426
2459292.026912935	18	3	2021	12	38	45.278	2501025.863	1117429.260	384.423
2459292.026913664	18	3	2021	12	38	45.341	2501025.863	1117429.261	384.427
2459292.026914532	18	3	2021	12	38	45.416	2501025.862	1117429.259	384.426
2459292.026915076	18	3	2021	12	38	45.463	2501025.862	1117429.260	384.425
2459292.026915898	18	3	2021	12	38	45.534	2501025.862	1117429.261	384.422
2459292.026916476	18	3	2021	12	38	45.584	2501025.861	1117429.256	384.426
2459292.026917217	18	3	2021	12	38	45.648	2501025.863	1117429.262	384.425
2459292.026918305	18	3	2021	12	38	45.742	2501025.863	1117429.261	384.420
2459292.026919150	18	3	2021	12	38	45.815	2501025.864	1117429.264	384.420
2459292.026919694	18	3	2021	12	38	45.862	2501025.863	1117429.262	384.418
2459292.026920423	18	3	2021	12	38	45.925	2501025.862	1117429.260	384.421
2459292.026921291	18	3	2021	12	38	46.000	2501025.862	1117429.260	384.417
2459292.026921835	18	3	2021	12	38	46.047	2501025.863	1117429.263	384.420
2459292.026922553	18	3	2021	12	38	46.109	2501025.863	1117429.264	384.416
2459292.026923062	18	3	2021	12	38	46.153	2501025.863	1117429.262	384.421
2459292.026924150	18	3	2021	12	38	46.247	2501025.861	1117429.256	384.427
2459292.026925192	18	3	2021	12	38	46.337	2501025.860	1117429.255	384.423
2459292.026926106	18	3	2021	12	38	46.416	2501025.860	1117429.255	384.427
2459292.026926801	18	3	2021	12	38	46.476	2501025.861	1117429.257	384.427
2459292.026929648	18	3	2021	12	38	46.722	2501025.861	1117429.257	384.422
2459292.026931269	18	3	2021	12	38	46.862	2501025.860	1117429.254	384.425
2459292.026931720	18	3	2021	12	38	46.901	2501025.862	1117429.262	384.418
2459292.026932310	18	3	2021	12	38	46.952	2501025.862	1117429.262	384.418
2459292.026933953	18	3	2021	12	38	47.094	2501025.862	1117429.261	384.420
2459292.026934636	18	3	2021	12	38	47.153	2501025.861	1117429.257	384.417
2459292.026935724	18	3	2021	12	38	47.247	2501025.862	1117429.260	384.421
2459292.026936800	18	3	2021	12	38	47.340	2501025.861	1117429.256	384.419
2459292.026937669	18	3	2021	12	38	47.415	2501025.862	1117429.259	384.424
2459292.026938213	18	3	2021	12	38	47.462	2501025.863	1117429.263	384.423
2459292.026938942	18	3	2021	12	38	47.525	2501025.861	1117429.258	384.422
2459292.026939624	18	3	2021	12	38	47.584	2501025.861	1117429.258	384.422
2459292.026940354	18	3	2021	12	38	47.647	2501025.861	1117429.258	384.421
2459292.026941071	18	3	2021	12	38	47.709	2501025.861	1117429.257	384.418
2459292.026941951	18	3	2021	12	38	47.785	2501025.861	1117429.258	384.418
2459292.026942668	18	3	2021	12	38	47.847	2501025.859	1117429.247	384.415
2459292.026944034	18	3	2021	12	38	47.965	2501025.860	1117429.261	384.451
2459292.026947749	18	3	2021	12	38	48.285	2501025.863	1117429.265	384.419
2459292.026948479	18	3	2021	12	38	48.349	2501025.862	1117429.258	384.420
2459292.026948895	18	3	2021	12	38	48.385	2501025.863	1117429.261	384.422
2459292.026949613	18	3	2021	12	38	48.447	2501025.862	1117429.259	384.418
2459292.026950342	18	3	2021	12	38	48.510	2501025.864	1117429.265	384.422
2459292.026951210	18	3	2021	12	38	48.585	2501025.864	1117429.261	384.423
2459292.026951742	18	3	2021	12	38	48.630	2501025.862	1117429.257	384.422
2459292.026952610	18	3	2021	12	38	48.705	2501025.862	1117429.255	384.417
2459292.026953872	18	3	2021	12	38	48.815	2501025.862	1117429.257	384.421
2459292.026954416	18	3	2021	12	38	48.862	2501025.863	1117429.260	384.418
2459292.026955145	18	3	2021	12	38	48.925	2501025.863	1117429.261	384.417
2459292.026956198	18	3	2021	12	38	49.015	2501025.862	1117429.255	384.421
2459292.026956743	18	3	2021	12	38	49.063	2501025.864	1117429.263	384.420
2459292.026957460	18	3	2021	12	38	49.125	2501025.864	1117429.262	384.419
2459292.026957970	18	3	2021	12	38	49.169	2501025.863	1117429.259	384.424
2459292.026958687	18	3	2021	12	38	49.231	2501025.863	1117429.259	384.423
2459292.026960284	18	3	2021	12	38	49.369	2501025.864	1117429.261	384.426
2459292.026973120	18	3	2021	12	38	50.478	2501025.849	1117429.214	384.416
2459292.026973629	18	3	2021	12	38	50.522	2501025.863	1117429.260	384.423
2459292.026975076	18	3	2021	12	38	50.647	2501025.856	1117429.234	384.420
2459292.026975794	18	3	2021	12	38	50.709	2501025.864	1117429.263	384.422
2459292.026976662	18	3	2021	12	38	50.784	2501025.862	1117429.259	384.423
2459292.026977206	18	3	2021	12	38	50.831	2501025.861	1117429.253	384.421
2459292.026977935	18	3	2021	12	38	50.894	2501025.861	1117429.255	384.421
2459292.026978653	18	3	2021	12	38	50.956	2501025.862	1117429.257	384.422
2459292.026979347	18	3	2021	12	38	51.016	2501025.862	1117429.257	384.422
2459292.026980065	18	3	2021	12	38	51.078	2501025.861	1117429.255	384.426
2459292.026980805	18	3	2021	12	38	51.142	2501025.861	1117429.254	384.421
2459292.026981477	18	3	2021	12	38	51.200	2501025.862	1117429.256	384.421
2459292.026982380	18	3	2021	12	38	51.278	2501025.861	1117429.254	384.420
2459292.026983791	18	3	2021	12	38	51.400	2501025.861	1117429.254	384.417
2459292.026984509	18	3	2021	12	38	51.462	2501025.861	1117429.254	384.417
2459292.026985238	18	3	2021	12	38	51.525	2501025.862	1117429.259	384.423
2459292.026985921	18	3	2021	12	38	51.584	2501025.861	1117429.254	384.418
2459292.026987009	18	3	2021	12	38	51.678	2501025.861	1117429.254	384.418
2459292.026987553	18	3	2021	12	38	51.725	2501025.861	1117429.255	384.421
2459292.026988421	18	3	2021	12	38	51.800	2501025.861	1117429.253	384.419
2459292.026989150	18	3	2021	12	38	51.863	2501025.862	1117429.256	384.416
2459292.026989868	18	3	2021	12	38	51.925	2501025.861	1117429.254	384.420
2459292.026990562	18	3	2021	12	38	51.985	2501025.860	1117429.252	384.418
2459292.026991094	18	3	2021	12	38	52.031	2501025.860	1117429.251	384.422
2459292.026991824	18	3	2021	12	38	52.094	2501025.861	1117429.253	384.418
2459292.026992333	18	3	2021	12	38	52.138	2501025.860	1117429.252	384.423
2459292.026993780	18	3	2021	12	38	52.263	2501025.861	1117429.256	384.421
2459292.026994498	18	3	2021	12	38	52.325	2501025.861	1117429.253	384.419
2459292.026995006	18	3	2021	12	38	52.369	2501025.861	1117429.255	384.421
2459292.026995736	18	3	2021	12	38	52.432	2501025.861	1117429.256	384.421
2459292.026996593	18	3	2021	12	38	52.506	2501025.861	1117429.253	384.421
2459292.026998039	18	3	2021	12	38	52.631	2501025.861	1117429.253	384.421
2459292.026998757	18	3	2021	12	38	52.693	2501025.861	1117429.255	384.423
2459292.026999451	18	3	2021	12	38	52.753	2501025.862	1117429.257	384.425
2459292.027000527	18	3	2021	12	38	52.846	2501025.862	1117429.258	384.421
2459292.027001257	18	3	2021	12	38	52.909	2501025.863	1117429.260	384.419
2459292.027002125	18	3	2021	12	38	52.984	2501025.861	1117429.256	384.422
2459292.027002668	18	3	2021	12	38	53.031	2501025.862	1117429.256	384.424
2459292.027003571	18	3	2021	12	38	53.109	2501025.862	1117429.256	384.419
2459292.027004115	18	3	2021	12	38	53.156	2501025.863	1117429.263	384.428
2459292.027004810	18	3	2021	12	38	53.216	2501025.862	1117429.259	384.424
2459292.027005343	18	3	2021	12	38	53.262	2501025.862	1117429.257	384.422
2459292.027006257	18	3	2021	12	38	53.341	2501025.862	1117429.257	384.423
2459292.027006754	18	3	2021	12	38	53.384	2501025.862	1117429.258	384.423
2459292.027007842	18	3	2021	12	38	53.478	2501025.862	1117429.256	384.423
2459292.027008386	18	3	2021	12	38	53.525	2501025.862	1117429.256	384.426
2459292.027008988	18	3	2021	12	38	53.577	2501025.862	1117429.259	384.422
2459292.027009625	18	3	2021	12	38	53.632	2501025.862	1117429.257	384.421
2459292.027010342	18	3	2021	12	38	53.694	2501025.860	1117429.252	384.427
2459292.027011211	18	3	2021	12	38	53.769	2501025.861	1117429.253	384.424
2459292.027011940	18	3	2021	12	38	53.832	2501025.862	1117429.258	384.423
2459292.027012669	18	3	2021	12	38	53.895	2501025.862	1117429.258	384.418
2459292.027013213	18	3	2021	12	38	53.942	2501025.862	1117429.258	384.426
2459292.027013884	18	3	2021	12	38	54.000	2501025.862	1117429.256	384.423
2459292.027014613	18	3	2021	12	38	54.063	2501025.861	1117429.253	384.422
2459292.027015331	18	3	2021	12	38	54.125	2501025.862	1117429.256	384.423
2459292.027016025	18	3	2021	12	38	54.185	2501025.861	1117429.253	384.424
2459292.027016569	18	3	2021	12	38	54.232	2501025.862	1117429.255	384.424
2459292.027017287	18	3	2021	12	38	54.294	2501025.862	1117429.257	384.423
2459292.027018328	18	3	2021	12	38	54.384	2501025.862	1117429.257	384.422
2459292.027019231	18	3	2021	12	38	54.462	2501025.862	1117429.256	384.425
