#Julian Date	Day	Month	Year	Hour	Minute	Second	East	North	Altitude
#[j]	[j]	[mois]	[année]	[h]	[min]	[s]	[m]	[m]	[m]
2459291.956239877	18	3	2021	10	56	59.125	2501026.435	1117429.070	384.430
2459291.956240572	18	3	2021	10	56	59.185	2501026.436	1117429.072	384.429
2459291.956241289	18	3	2021	10	56	59.247	2501026.435	1117429.069	384.431
2459291.956242018	18	3	2021	10	56	59.310	2501026.435	1117429.071	384.431
2459291.956242886	18	3	2021	10	56	59.385	2501026.435	1117429.070	384.431
2459291.956243430	18	3	2021	10	56	59.432	2501026.435	1117429.070	384.428
2459291.956244148	18	3	2021	10	56	59.494	2501026.436	1117429.073	384.431
2459291.956245016	18	3	2021	10	56	59.569	2501026.435	1117429.069	384.432
2459291.956245560	18	3	2021	10	56	59.616	2501026.435	1117429.069	384.432
2459291.956246278	18	3	2021	10	56	59.678	2501026.436	1117429.071	384.426
2459291.956247007	18	3	2021	10	56	59.741	2501026.435	1117429.071	384.432
2459291.956247875	18	3	2021	10	56	59.816	2501026.435	1117429.069	384.430
2459291.956248778	18	3	2021	10	56	59.894	2501026.436	1117429.073	384.431
2459291.956249229	18	3	2021	10	56	59.933	2501026.435	1117429.070	384.428
2459291.956249831	18	3	2021	10	56	59.985	2501026.436	1117429.072	384.429
2459291.956250745	18	3	2021	10	57	0.064	2501026.436	1117429.073	384.428
2459291.956251474	18	3	2021	10	57	0.127	2501026.435	1117429.069	384.430
2459291.956252146	18	3	2021	10	57	0.185	2501026.435	1117429.071	384.429
2459291.956252689	18	3	2021	10	57	0.232	2501026.435	1117429.070	384.427
2459291.956253500	18	3	2021	10	57	0.302	2501026.435	1117429.069	384.433
2459291.956254252	18	3	2021	10	57	0.367	2501026.435	1117429.069	384.429
2459291.956254993	18	3	2021	10	57	0.431	2501026.436	1117429.073	384.430
2459291.956255711	18	3	2021	10	57	0.493	2501026.436	1117429.071	384.432
2459291.956256590	18	3	2021	10	57	0.569	2501026.436	1117429.071	384.432
2459291.956257308	18	3	2021	10	57	0.631	2501026.435	1117429.070	384.432
2459291.956258037	18	3	2021	10	57	0.694	2501026.435	1117429.069	384.431
2459291.956258755	18	3	2021	10	57	0.756	2501026.435	1117429.071	384.433
2459291.956259449	18	3	2021	10	57	0.816	2501026.436	1117429.073	384.434
2459291.956260167	18	3	2021	10	57	0.878	2501026.435	1117429.070	384.432
2459291.956261578	18	3	2021	10	57	1.000	2501026.435	1117429.070	384.433
2459291.956262666	18	3	2021	10	57	1.094	2501026.435	1117429.070	384.434
2459291.956263210	18	3	2021	10	57	1.141	2501026.435	1117429.069	384.435
2459291.956263893	18	3	2021	10	57	1.200	2501026.435	1117429.069	384.432
2459291.956264796	18	3	2021	10	57	1.278	2501026.435	1117429.070	384.435
2459291.956265433	18	3	2021	10	57	1.333	2501026.436	1117429.073	384.435
2459291.956266208	18	3	2021	10	57	1.400	2501026.436	1117429.073	384.436
2459291.956266741	18	3	2021	10	57	1.446	2501026.436	1117429.070	384.438
2459291.956267470	18	3	2021	10	57	1.509	2501026.436	1117429.072	384.442
2459291.956268338	18	3	2021	10	57	1.584	2501026.436	1117429.072	384.440
2459291.956269067	18	3	2021	10	57	1.647	2501026.436	1117429.071	384.436
2459291.956269785	18	3	2021	10	57	1.709	2501026.435	1117429.070	384.439
2459291.956270652	18	3	2021	10	57	1.784	2501026.435	1117429.070	384.439
2459291.956271196	18	3	2021	10	57	1.831	2501026.436	1117429.072	384.439
2459291.956271925	18	3	2021	10	57	1.894	2501026.435	1117429.068	384.436
2459291.956272793	18	3	2021	10	57	1.969	2501026.436	1117429.074	384.440
2459291.956273523	18	3	2021	10	57	2.032	2501026.436	1117429.071	384.436
2459291.956274240	18	3	2021	10	57	2.094	2501026.436	1117429.072	384.437
2459291.956274935	18	3	2021	10	57	2.154	2501026.435	1117429.070	384.444
2459291.956275653	18	3	2021	10	57	2.216	2501026.436	1117429.071	384.438
2459291.956276694	18	3	2021	10	57	2.306	2501026.436	1117429.072	384.440
2459291.956278870	18	3	2021	10	57	2.494	2501026.435	1117429.069	384.439
2459291.956279403	18	3	2021	10	57	2.540	2501026.436	1117429.071	384.440
2459291.956280097	18	3	2021	10	57	2.600	2501026.436	1117429.072	384.436
2459291.956280907	18	3	2021	10	57	2.670	2501026.436	1117429.072	384.437
2459291.956281452	18	3	2021	10	57	2.717	2501026.435	1117429.071	384.432
2459291.956282238	18	3	2021	10	57	2.785	2501026.435	1117429.071	384.434
2459291.956282956	18	3	2021	10	57	2.847	2501026.435	1117429.069	384.434
2459291.956283499	18	3	2021	10	57	2.894	2501026.435	1117429.068	384.433
2459291.956284541	18	3	2021	10	57	2.984	2501026.435	1117429.069	384.433
2459291.956285270	18	3	2021	10	57	3.047	2501026.436	1117429.072	384.430
2459291.956285954	18	3	2021	10	57	3.106	2501026.435	1117429.069	384.431
2459291.956287400	18	3	2021	10	57	3.231	2501026.434	1117429.066	384.436
2459291.956288130	18	3	2021	10	57	3.294	2501026.435	1117429.069	384.435
2459291.956288847	18	3	2021	10	57	3.356	2501026.435	1117429.069	384.435
2459291.956289541	18	3	2021	10	57	3.416	2501026.435	1117429.070	384.437
2459291.956290259	18	3	2021	10	57	3.478	2501026.435	1117429.070	384.435
2459291.956290988	18	3	2021	10	57	3.541	2501026.436	1117429.073	384.430
2459291.956291671	18	3	2021	10	57	3.600	2501026.435	1117429.071	384.430
2459291.956292388	18	3	2021	10	57	3.662	2501026.435	1117429.069	384.436
2459291.956293083	18	3	2021	10	57	3.722	2501026.436	1117429.070	384.439
2459291.956294715	18	3	2021	10	57	3.863	2501026.436	1117429.069	384.432
2459291.956295571	18	3	2021	10	57	3.937	2501026.436	1117429.066	384.428
2459291.956296937	18	3	2021	10	57	4.055	2501026.438	1117429.070	384.432
2459291.956297666	18	3	2021	10	57	4.118	2501026.437	1117429.069	384.431
2459291.956298256	18	3	2021	10	57	4.169	2501026.438	1117429.070	384.431
2459291.956299159	18	3	2021	10	57	4.247	2501026.439	1117429.066	384.432
2459291.956300571	18	3	2021	10	57	4.369	2501026.441	1117429.069	384.432
2459291.956301289	18	3	2021	10	57	4.431	2501026.443	1117429.066	384.426
2459291.956302018	18	3	2021	10	57	4.494	2501026.445	1117429.065	384.428
2459291.956302886	18	3	2021	10	57	4.569	2501026.447	1117429.062	384.431
2459291.956303430	18	3	2021	10	57	4.616	2501026.451	1117429.061	384.430
2459291.956304333	18	3	2021	10	57	4.694	2501026.456	1117429.065	384.427
2459291.956305201	18	3	2021	10	57	4.769	2501026.460	1117429.062	384.430
2459291.956306104	18	3	2021	10	57	4.847	2501026.470	1117429.057	384.430
2459291.956307377	18	3	2021	10	57	4.957	2501026.476	1117429.054	384.427
2459291.956308048	18	3	2021	10	57	5.015	2501026.483	1117429.053	384.428
2459291.956308592	18	3	2021	10	57	5.062	2501026.489	1117429.048	384.432
2459291.956309495	18	3	2021	10	57	5.140	2501026.497	1117429.049	384.432
2459291.956310190	18	3	2021	10	57	5.200	2501026.505	1117429.045	384.434
2459291.956310907	18	3	2021	10	57	5.262	2501026.513	1117429.044	384.429
2459291.956311544	18	3	2021	10	57	5.317	2501026.522	1117429.041	384.433
2459291.956312505	18	3	2021	10	57	5.400	2501026.543	1117429.034	384.429
2459291.956313604	18	3	2021	10	57	5.495	2501026.555	1117429.029	384.431
2459291.956314287	18	3	2021	10	57	5.554	2501026.568	1117429.024	384.428
2459291.956315178	18	3	2021	10	57	5.631	2501026.583	1117429.020	384.427
2459291.956315722	18	3	2021	10	57	5.678	2501026.599	1117429.015	384.433
2459291.956316625	18	3	2021	10	57	5.756	2501026.618	1117429.015	384.432
2459291.956317308	18	3	2021	10	57	5.815	2501026.636	1117429.006	384.432
2459291.956318222	18	3	2021	10	57	5.894	2501026.653	1117429.002	384.430
2459291.956318940	18	3	2021	10	57	5.956	2501026.672	1117428.992	384.427
2459291.956319622	18	3	2021	10	57	6.015	2501026.696	1117428.988	384.431
2459291.956320167	18	3	2021	10	57	6.062	2501026.718	1117428.978	384.432
2459291.956320895	18	3	2021	10	57	6.125	2501026.743	1117428.970	384.432
2459291.956321590	18	3	2021	10	57	6.185	2501026.767	1117428.963	384.432
2459291.956322134	18	3	2021	10	57	6.232	2501026.793	1117428.957	384.433
2459291.956322852	18	3	2021	10	57	6.294	2501026.819	1117428.948	384.431
2459291.956323893	18	3	2021	10	57	6.384	2501026.849	1117428.936	384.436
2459291.956324623	18	3	2021	10	57	6.447	2501026.879	1117428.925	384.435
2459291.956325340	18	3	2021	10	57	6.509	2501026.911	1117428.917	384.436
2459291.956326035	18	3	2021	10	57	6.569	2501026.942	1117428.906	384.430
2459291.956326752	18	3	2021	10	57	6.631	2501026.973	1117428.895	384.436
2459291.956327482	18	3	2021	10	57	6.694	2501027.009	1117428.888	384.432
2459291.956328338	18	3	2021	10	57	6.768	2501027.045	1117428.875	384.434
2459291.956329067	18	3	2021	10	57	6.831	2501027.082	1117428.863	384.431
2459291.956329808	18	3	2021	10	57	6.895	2501027.121	1117428.846	384.431
2459291.956330352	18	3	2021	10	57	6.942	2501027.161	1117428.834	384.434
2459291.956331208	18	3	2021	10	57	7.016	2501027.205	1117428.818	384.432
2459291.956332111	18	3	2021	10	57	7.094	2501027.251	1117428.803	384.436
2459291.956332840	18	3	2021	10	57	7.157	2501027.300	1117428.789	384.433
2459291.956333338	18	3	2021	10	57	7.200	2501027.350	1117428.773	384.433
2459291.956334414	18	3	2021	10	57	7.293	2501027.450	1117428.738	384.435
2459291.956335653	18	3	2021	10	57	7.400	2501027.506	1117428.721	384.432
2459291.956336555	18	3	2021	10	57	7.478	2501027.620	1117428.690	384.433
2459291.956337783	18	3	2021	10	57	7.584	2501027.677	1117428.669	384.432
2459291.956338326	18	3	2021	10	57	7.631	2501027.737	1117428.645	384.434
2459291.956339229	18	3	2021	10	57	7.709	2501027.802	1117428.629	384.433
2459291.956339923	18	3	2021	10	57	7.769	2501027.869	1117428.611	384.436
2459291.956340641	18	3	2021	10	57	7.831	2501027.936	1117428.585	384.433
2459291.956341370	18	3	2021	10	57	7.894	2501028.005	1117428.564	384.441
2459291.956342238	18	3	2021	10	57	7.969	2501028.075	1117428.544	384.434
2459291.956342967	18	3	2021	10	57	8.032	2501028.143	1117428.517	384.440
2459291.956343685	18	3	2021	10	57	8.094	2501028.220	1117428.493	384.440
2459291.956344368	18	3	2021	10	57	8.153	2501028.294	1117428.468	384.440
2459291.956345109	18	3	2021	10	57	8.217	2501028.371	1117428.444	384.439
2459291.956345826	18	3	2021	10	57	8.279	2501028.453	1117428.421	384.442
2459291.956346556	18	3	2021	10	57	8.342	2501028.530	1117428.392	384.437
2459291.956347400	18	3	2021	10	57	8.415	2501028.608	1117428.362	384.449
2459291.956348129	18	3	2021	10	57	8.478	2501028.698	1117428.334	384.440
2459291.956348847	18	3	2021	10	57	8.540	2501028.783	1117428.313	384.449
2459291.956349368	18	3	2021	10	57	8.585	2501028.872	1117428.282	384.444
2459291.956350085	18	3	2021	10	57	8.647	2501028.957	1117428.258	384.447
2459291.956350815	18	3	2021	10	57	8.710	2501029.049	1117428.224	384.449
2459291.956351671	18	3	2021	10	57	8.784	2501029.141	1117428.196	384.449
2459291.956352400	18	3	2021	10	57	8.847	2501029.245	1117428.164	384.447
2459291.956353118	18	3	2021	10	57	8.909	2501029.332	1117428.139	384.449
2459291.956353812	18	3	2021	10	57	8.969	2501029.427	1117428.103	384.447
2459291.956354715	18	3	2021	10	57	9.047	2501029.626	1117428.042	384.439
2459291.956355977	18	3	2021	10	57	9.156	2501029.739	1117428.006	384.440
2459291.956356671	18	3	2021	10	57	9.216	2501029.826	1117427.974	384.439
2459291.956357539	18	3	2021	10	57	9.291	2501030.052	1117427.908	384.428
2459291.956358986	18	3	2021	10	57	9.416	2501030.153	1117427.877	384.438
2459291.956359611	18	3	2021	10	57	9.470	2501030.258	1117427.842	384.435
2459291.956360155	18	3	2021	10	57	9.517	2501030.374	1117427.809	384.437
2459291.956360942	18	3	2021	10	57	9.585	2501030.493	1117427.764	384.439
2459291.956361659	18	3	2021	10	57	9.647	2501030.608	1117427.739	384.434
2459291.956362389	18	3	2021	10	57	9.710	2501030.716	1117427.697	384.440
2459291.956363071	18	3	2021	10	57	9.769	2501030.845	1117427.657	384.438
2459291.956363800	18	3	2021	10	57	9.832	2501030.956	1117427.623	384.442
2459291.956364518	18	3	2021	10	57	9.894	2501031.078	1117427.587	384.435
2459291.956365560	18	3	2021	10	57	9.984	2501031.323	1117427.510	384.438
2459291.956366833	18	3	2021	10	57	10.094	2501031.452	1117427.471	384.442
2459291.956367550	18	3	2021	10	57	10.156	2501031.579	1117427.426	384.440
2459291.956368060	18	3	2021	10	57	10.200	2501031.714	1117427.388	384.439
2459291.956368777	18	3	2021	10	57	10.262	2501031.841	1117427.341	384.440
2459291.956369599	18	3	2021	10	57	10.333	2501031.976	1117427.303	384.445
2459291.956370375	18	3	2021	10	57	10.400	2501032.117	1117427.263	384.444
2459291.956371103	18	3	2021	10	57	10.463	2501032.243	1117427.226	384.444
2459291.956371648	18	3	2021	10	57	10.510	2501032.385	1117427.170	384.444
2459291.956372516	18	3	2021	10	57	10.585	2501032.529	1117427.126	384.447
2459291.956373060	18	3	2021	10	57	10.632	2501032.676	1117427.089	384.442
2459291.956373963	18	3	2021	10	57	10.710	2501032.814	1117427.033	384.445
2459291.956374680	18	3	2021	10	57	10.772	2501032.955	1117426.997	384.448
2459291.956375190	18	3	2021	10	57	10.816	2501033.096	1117426.947	384.447
2459291.956375861	18	3	2021	10	57	10.874	2501033.400	1117426.850	384.451
2459291.956377504	18	3	2021	10	57	11.016	2501033.555	1117426.797	384.456
2459291.956378037	18	3	2021	10	57	11.062	2501033.704	1117426.754	384.450
2459291.956379102	18	3	2021	10	57	11.154	2501034.006	1117426.658	384.457
2459291.956380178	18	3	2021	10	57	11.247	2501034.157	1117426.614	384.457
2459291.956380907	18	3	2021	10	57	11.310	2501034.314	1117426.562	384.450
2459291.956381775	18	3	2021	10	57	11.385	2501034.481	1117426.509	384.453
2459291.956382319	18	3	2021	10	57	11.432	2501034.637	1117426.457	384.460
2459291.956383036	18	3	2021	10	57	11.494	2501034.797	1117426.405	384.454
2459291.956383534	18	3	2021	10	57	11.537	2501034.960	1117426.355	384.457
2459291.956384437	18	3	2021	10	57	11.615	2501035.115	1117426.299	384.454
2459291.956385340	18	3	2021	10	57	11.693	2501035.453	1117426.197	384.455
2459291.956386578	18	3	2021	10	57	11.800	2501035.623	1117426.138	384.451
2459291.956387296	18	3	2021	10	57	11.862	2501035.798	1117426.090	384.452
2459291.956388025	18	3	2021	10	57	11.925	2501035.968	1117426.029	384.455
2459291.956388708	18	3	2021	10	57	11.984	2501036.146	1117425.983	384.448
2459291.956389437	18	3	2021	10	57	12.047	2501036.317	1117425.919	384.445
2459291.956389981	18	3	2021	10	57	12.094	2501036.492	1117425.864	384.448
2459291.956390386	18	3	2021	10	57	12.129	2501036.675	1117425.803	384.447
2459291.956391393	18	3	2021	10	57	12.216	2501036.856	1117425.746	384.446
2459291.956391937	18	3	2021	10	57	12.263	2501037.024	1117425.689	384.446
2459291.956392493	18	3	2021	10	57	12.311	2501037.223	1117425.635	384.448
2459291.956393349	18	3	2021	10	57	12.385	2501037.392	1117425.575	384.447
2459291.956394252	18	3	2021	10	57	12.463	2501037.584	1117425.519	384.444
2459291.956394784	18	3	2021	10	57	12.509	2501037.764	1117425.456	384.450
2459291.956395653	18	3	2021	10	57	12.584	2501037.956	1117425.404	384.448
2459291.956396370	18	3	2021	10	57	12.646	2501038.329	1117425.289	384.448
2459291.956397794	18	3	2021	10	57	12.769	2501038.512	1117425.232	384.448
2459291.956398511	18	3	2021	10	57	12.831	2501038.702	1117425.172	384.452
2459291.956399414	18	3	2021	10	57	12.909	2501039.067	1117425.062	384.452
2459291.956400653	18	3	2021	10	57	13.016	2501039.262	1117425.002	384.441
2459291.956401197	18	3	2021	10	57	13.063	2501039.446	1117424.945	384.450
2459291.956401914	18	3	2021	10	57	13.125	2501039.633	1117424.888	384.446
2459291.956402609	18	3	2021	10	57	13.185	2501039.833	1117424.833	384.445
2459291.956403141	18	3	2021	10	57	13.231	2501040.020	1117424.769	384.451
2459291.956404055	18	3	2021	10	57	13.310	2501040.204	1117424.710	384.450
2459291.956404588	18	3	2021	10	57	13.356	2501040.392	1117424.655	384.454
2459291.956405097	18	3	2021	10	57	13.400	2501040.593	1117424.593	384.455
2459291.956405768	18	3	2021	10	57	13.458	2501040.784	1117424.532	384.460
2459291.956406497	18	3	2021	10	57	13.521	2501040.976	1117424.474	384.456
2459291.956407053	18	3	2021	10	57	13.569	2501041.162	1117424.412	384.459
2459291.956407782	18	3	2021	10	57	13.632	2501041.365	1117424.362	384.459
2459291.956408338	18	3	2021	10	57	13.680	2501041.549	1117424.303	384.461
2459291.956409368	18	3	2021	10	57	13.769	2501041.753	1117424.227	384.465
2459291.956409912	18	3	2021	10	57	13.816	2501041.938	1117424.171	384.461
2459291.956410630	18	3	2021	10	57	13.878	2501042.132	1117424.108	384.464
2459291.956411359	18	3	2021	10	57	13.941	2501042.331	1117424.047	384.466
2459291.956412042	18	3	2021	10	57	14.000	2501042.526	1117423.981	384.465
2459291.956412759	18	3	2021	10	57	14.062	2501042.733	1117423.922	384.473
2459291.956413488	18	3	2021	10	57	14.125	2501042.922	1117423.861	384.465
2459291.956413986	18	3	2021	10	57	14.168	2501043.127	1117423.785	384.467
2459291.956414715	18	3	2021	10	57	14.231	2501043.330	1117423.735	384.469
2459291.956415433	18	3	2021	10	57	14.293	2501043.535	1117423.669	384.465
2459291.956416162	18	3	2021	10	57	14.356	2501043.731	1117423.610	384.472
2459291.956416671	18	3	2021	10	57	14.400	2501043.945	1117423.541	384.467
2459291.956417574	18	3	2021	10	57	14.478	2501044.146	1117423.477	384.471
2459291.956418118	18	3	2021	10	57	14.525	2501044.349	1117423.416	384.474
2459291.956418801	18	3	2021	10	57	14.584	2501044.555	1117423.351	384.472
2459291.956419345	18	3	2021	10	57	14.631	2501044.763	1117423.285	384.477
2459291.956420074	18	3	2021	10	57	14.694	2501044.970	1117423.224	384.475
2459291.956420942	18	3	2021	10	57	14.769	2501045.173	1117423.161	384.482
2459291.956421671	18	3	2021	10	57	14.832	2501045.376	1117423.097	384.479
2459291.956422203	18	3	2021	10	57	14.878	2501045.566	1117423.038	384.481
2459291.956423037	18	3	2021	10	57	14.950	2501045.779	1117422.972	384.482
2459291.956423430	18	3	2021	10	57	14.984	2501046.183	1117422.847	384.490
2459291.956424715	18	3	2021	10	57	15.095	2501046.393	1117422.781	384.481
2459291.956425745	18	3	2021	10	57	15.184	2501046.805	1117422.660	384.494
2459291.956426833	18	3	2021	10	57	15.278	2501047.014	1117422.587	384.495
2459291.956427550	18	3	2021	10	57	15.340	2501047.220	1117422.527	384.501
2459291.956428071	18	3	2021	10	57	15.385	2501047.427	1117422.460	384.501
2459291.956428789	18	3	2021	10	57	15.447	2501047.634	1117422.394	384.504
2459291.956429345	18	3	2021	10	57	15.495	2501047.838	1117422.335	384.504
2459291.956430074	18	3	2021	10	57	15.558	2501048.055	1117422.267	384.504
2459291.956430745	18	3	2021	10	57	15.616	2501048.262	1117422.200	384.508
2459291.956431462	18	3	2021	10	57	15.678	2501048.470	1117422.135	384.509
2459291.956432365	18	3	2021	10	57	15.756	2501048.690	1117422.072	384.508
2459291.956432689	18	3	2021	10	57	15.784	2501048.888	1117422.009	384.512
2459291.956433233	18	3	2021	10	57	15.831	2501049.097	1117421.946	384.514
2459291.956433778	18	3	2021	10	57	15.878	2501049.319	1117421.876	384.517
2459291.956434646	18	3	2021	10	57	15.953	2501049.740	1117421.746	384.522
2459291.956436092	18	3	2021	10	57	16.078	2501049.954	1117421.678	384.521
2459291.956436636	18	3	2021	10	57	16.125	2501050.163	1117421.619	384.522
2459291.956437331	18	3	2021	10	57	16.185	2501050.377	1117421.550	384.525
2459291.956437875	18	3	2021	10	57	16.232	2501050.596	1117421.477	384.520
2459291.956438674	18	3	2021	10	57	16.301	2501050.815	1117421.416	384.527
2459291.956439218	18	3	2021	10	57	16.348	2501051.029	1117421.348	384.524
2459291.956439622	18	3	2021	10	57	16.383	2501051.251	1117421.284	384.530
2459291.956440537	18	3	2021	10	57	16.462	2501051.669	1117421.157	384.527
2459291.956441960	18	3	2021	10	57	16.585	2501051.881	1117421.089	384.535
2459291.956442504	18	3	2021	10	57	16.632	2501052.326	1117420.959	384.540
2459291.956443905	18	3	2021	10	57	16.753	2501052.758	1117420.824	384.541
2459291.956444981	18	3	2021	10	57	16.846	2501052.978	1117420.761	384.547
2459291.956445710	18	3	2021	10	57	16.909	2501053.182	1117420.699	384.542
2459291.956446255	18	3	2021	10	57	16.956	2501053.402	1117420.637	384.544
2459291.956446764	18	3	2021	10	57	17.000	2501053.614	1117420.571	384.545
2459291.956447481	18	3	2021	10	57	17.062	2501053.827	1117420.509	384.548
2459291.956448025	18	3	2021	10	57	17.109	2501054.050	1117420.440	384.545
2459291.956448893	18	3	2021	10	57	17.184	2501054.273	1117420.375	384.548
2459291.956449622	18	3	2021	10	57	17.247	2501054.486	1117420.309	384.552
2459291.956450166	18	3	2021	10	57	17.294	2501054.703	1117420.244	384.550
2459291.956450710	18	3	2021	10	57	17.341	2501054.919	1117420.177	384.546
2459291.956451208	18	3	2021	10	57	17.384	2501055.147	1117420.106	384.552
2459291.956451752	18	3	2021	10	57	17.431	2501055.364	1117420.041	384.547
2459291.956452481	18	3	2021	10	57	17.494	2501055.578	1117419.974	384.553
2459291.956453199	18	3	2021	10	57	17.556	2501055.804	1117419.906	384.554
2459291.956453893	18	3	2021	10	57	17.616	2501056.028	1117419.836	384.552
2459291.956454715	18	3	2021	10	57	17.687	2501056.259	1117419.768	384.564
2459291.956455432	18	3	2021	10	57	17.749	2501056.484	1117419.705	384.556
2459291.956455837	18	3	2021	10	57	17.784	2501056.696	1117419.634	384.561
2459291.956456381	18	3	2021	10	57	17.831	2501056.908	1117419.567	384.563
2459291.956457111	18	3	2021	10	57	17.894	2501057.129	1117419.500	384.566
2459291.956457967	18	3	2021	10	57	17.968	2501057.576	1117419.365	384.568
2459291.956459055	18	3	2021	10	57	18.062	2501058.012	1117419.230	384.572
2459291.956460143	18	3	2021	10	57	18.156	2501058.247	1117419.183	384.573
2459291.956460652	18	3	2021	10	57	18.200	2501058.458	1117419.094	384.575
2459291.956461196	18	3	2021	10	57	18.247	2501058.682	1117419.027	384.578
2459291.956461741	18	3	2021	10	57	18.294	2501058.901	1117418.959	384.582
2459291.956462469	18	3	2021	10	57	18.357	2501059.119	1117418.894	384.581
2459291.956463141	18	3	2021	10	57	18.415	2501059.351	1117418.827	384.582
2459291.956463870	18	3	2021	10	57	18.478	2501059.586	1117418.757	384.585
2459291.956464588	18	3	2021	10	57	18.540	2501059.807	1117418.687	384.581
2459291.956465097	18	3	2021	10	57	18.584	2501060.044	1117418.619	384.592
2459291.956465641	18	3	2021	10	57	18.631	2501060.264	1117418.559	384.588
2459291.956466185	18	3	2021	10	57	18.678	2501060.486	1117418.486	384.586
2459291.956467065	18	3	2021	10	57	18.754	2501060.926	1117418.358	384.591
2459291.956468141	18	3	2021	10	57	18.847	2501061.144	1117418.283	384.592
2459291.956468870	18	3	2021	10	57	18.910	2501061.362	1117418.223	384.592
2459291.956469553	18	3	2021	10	57	18.969	2501061.583	1117418.154	384.593
2459291.956470190	18	3	2021	10	57	19.024	2501061.808	1117418.094	384.593
2459291.956470918	18	3	2021	10	57	19.087	2501062.029	1117418.029	384.595
2459291.956471474	18	3	2021	10	57	19.135	2501062.253	1117417.961	384.594
2459291.956472053	18	3	2021	10	57	19.185	2501062.481	1117417.891	384.599
2459291.956472771	18	3	2021	10	57	19.247	2501062.701	1117417.831	384.594
2459291.956473315	18	3	2021	10	57	19.294	2501062.926	1117417.761	384.598
2459291.956474368	18	3	2021	10	57	19.385	2501063.367	1117417.623	384.596
2459291.956475085	18	3	2021	10	57	19.447	2501063.599	1117417.555	384.603
2459291.956475629	18	3	2021	10	57	19.494	2501063.820	1117417.484	384.602
2459291.956476358	18	3	2021	10	57	19.557	2501064.047	1117417.418	384.608
2459291.956476856	18	3	2021	10	57	19.600	2501064.271	1117417.354	384.605
2459291.956477389	18	3	2021	10	57	19.646	2501064.492	1117417.285	384.605
2459291.956477933	18	3	2021	10	57	19.693	2501064.709	1117417.223	384.608
2459291.956478662	18	3	2021	10	57	19.756	2501064.940	1117417.150	384.607
2459291.956479171	18	3	2021	10	57	19.800	2501065.158	1117417.086	384.613
2459291.956479704	18	3	2021	10	57	19.846	2501065.609	1117416.934	384.613
2459291.956480977	18	3	2021	10	57	19.956	2501065.827	1117416.881	384.616
2459291.956481671	18	3	2021	10	57	20.016	2501066.055	1117416.813	384.620
2459291.956482389	18	3	2021	10	57	20.078	2501066.280	1117416.745	384.619
2459291.956482933	18	3	2021	10	57	20.125	2501066.505	1117416.679	384.627
2459291.956483442	18	3	2021	10	57	20.169	2501066.723	1117416.608	384.618
2459291.956484159	18	3	2021	10	57	20.231	2501066.938	1117416.540	384.618
2459291.956484703	18	3	2021	10	57	20.278	2501067.163	1117416.474	384.618
2459291.956485433	18	3	2021	10	57	20.341	2501067.393	1117416.408	384.624
2459291.956485942	18	3	2021	10	57	20.385	2501067.605	1117416.334	384.627
2459291.956486486	18	3	2021	10	57	20.432	2501067.832	1117416.282	384.622
2459291.956487030	18	3	2021	10	57	20.479	2501068.054	1117416.205	384.626
2459291.956487586	18	3	2021	10	57	20.527	2501068.269	1117416.146	384.626
2459291.956488246	18	3	2021	10	57	20.584	2501068.490	1117416.077	384.628
2459291.956488790	18	3	2021	10	57	20.631	2501068.716	1117416.012	384.637
2459291.956489519	18	3	2021	10	57	20.694	2501069.151	1117415.877	384.632
2459291.956490745	18	3	2021	10	57	20.800	2501069.367	1117415.821	384.636
2459291.956491278	18	3	2021	10	57	20.846	2501069.588	1117415.750	384.635
2459291.956492007	18	3	2021	10	57	20.909	2501069.805	1117415.685	384.636
2459291.956492701	18	3	2021	10	57	20.969	2501070.243	1117415.557	384.645
2459291.956493789	18	3	2021	10	57	21.063	2501070.471	1117415.496	384.638
2459291.956494333	18	3	2021	10	57	21.110	2501070.687	1117415.423	384.636
2459291.956495051	18	3	2021	10	57	21.172	2501070.894	1117415.354	384.641
2459291.956495560	18	3	2021	10	57	21.216	2501071.119	1117415.292	384.640
2459291.956496104	18	3	2021	10	57	21.263	2501071.331	1117415.230	384.647
2459291.956496648	18	3	2021	10	57	21.310	2501071.545	1117415.163	384.650
2459291.956497505	18	3	2021	10	57	21.384	2501071.736	1117415.103	384.649
2459291.956498049	18	3	2021	10	57	21.431	2501071.970	1117415.032	384.651
2459291.956498593	18	3	2021	10	57	21.478	2501072.185	1117414.969	384.651
2459291.956499461	18	3	2021	10	57	21.553	2501072.616	1117414.822	384.657
2459291.956500734	18	3	2021	10	57	21.663	2501073.260	1117414.650	384.661
2459291.956501949	18	3	2021	10	57	21.768	2501073.461	1117414.581	384.665
2459291.956502493	18	3	2021	10	57	21.815	2501073.687	1117414.525	384.667
2459291.956503037	18	3	2021	10	57	21.862	2501073.894	1117414.457	384.670
2459291.956503592	18	3	2021	10	57	21.910	2501074.106	1117414.402	384.669
2459291.956504460	18	3	2021	10	57	21.985	2501074.319	1117414.338	384.673
2459291.956505004	18	3	2021	10	57	22.032	2501074.535	1117414.271	384.673
2459291.956505722	18	3	2021	10	57	22.094	2501074.743	1117414.216	384.677
2459291.956506266	18	3	2021	10	57	22.141	2501074.955	1117414.148	384.677
2459291.956506764	18	3	2021	10	57	22.184	2501075.161	1117414.088	384.679
