#Julian Date	Day	Month	Year	Hour	Minute	Second	East	North	Altitude
#[j]	[j]	[mois]	[année]	[h]	[min]	[s]	[m]	[m]	[m]
2459292.026903374	18	3	2021	12	38	44.452	2501025.858	1117429.247	384.419
2459292.026904346	18	3	2021	12	38	44.535	2501025.858	1117429.248	384.425
2459292.026904914	18	3	2021	12	38	44.585	2501025.857	1117429.243	384.420
2459292.026905527	18	3	2021	12	38	44.638	2501025.857	1117429.240	384.417
2459292.026906488	18	3	2021	12	38	44.721	2501025.858	1117429.240	384.415
2459292.026907008	18	3	2021	12	38	44.766	2501025.858	1117429.239	384.419
2459292.026907807	18	3	2021	12	38	44.835	2501025.858	1117429.242	384.423
2459292.026908362	18	3	2021	12	38	44.882	2501025.857	1117429.240	384.428
2459292.026909358	18	3	2021	12	38	44.969	2501025.858	1117429.246	384.417
2459292.026909913	18	3	2021	12	38	45.016	2501025.858	1117429.246	384.425
2459292.026910689	18	3	2021	12	38	45.084	2501025.859	1117429.247	384.419
2459292.026911487	18	3	2021	12	38	45.152	2501025.859	1117429.245	384.426
2459292.026912251	18	3	2021	12	38	45.218	2501025.858	1117429.241	384.425
2459292.026912795	18	3	2021	12	38	45.265	2501025.857	1117429.240	384.422
2459292.026913802	18	3	2021	12	38	45.353	2501025.858	1117429.242	384.422
2459292.026914358	18	3	2021	12	38	45.401	2501025.859	1117429.248	384.416
2459292.026915272	18	3	2021	12	38	45.480	2501025.857	1117429.242	384.418
2459292.026915897	18	3	2021	12	38	45.534	2501025.858	1117429.243	384.415
2459292.026916487	18	3	2021	12	38	45.584	2501025.858	1117429.243	384.417
2459292.026917471	18	3	2021	12	38	45.670	2501025.858	1117429.242	384.419
2459292.026918119	18	3	2021	12	38	45.725	2501025.857	1117429.239	384.415
2459292.026918629	18	3	2021	12	38	45.770	2501025.858	1117429.246	384.420
2459292.026920006	18	3	2021	12	38	45.889	2501025.858	1117429.243	384.419
2459292.026920735	18	3	2021	12	38	45.951	2501025.857	1117429.240	384.425
2459292.026923050	18	3	2021	12	38	46.152	2501025.856	1117429.238	384.415
2459292.026923617	18	3	2021	12	38	46.200	2501025.856	1117429.237	384.423
2459292.026924566	18	3	2021	12	38	46.282	2501025.857	1117429.240	384.419
2459292.026925179	18	3	2021	12	38	46.335	2501025.858	1117429.245	384.420
2459292.026925932	18	3	2021	12	38	46.401	2501025.857	1117429.240	384.421
2459292.026926476	18	3	2021	12	38	46.448	2501025.857	1117429.241	384.423
2459292.026927286	18	3	2021	12	38	46.517	2501025.856	1117429.239	384.423
2459292.026928062	18	3	2021	12	38	46.585	2501025.858	1117429.244	384.422
2459292.026929798	18	3	2021	12	38	46.735	2501025.857	1117429.242	384.420
2459292.026930966	18	3	2021	12	38	46.835	2501025.856	1117429.238	384.416
2459292.026931719	18	3	2021	12	38	46.901	2501025.855	1117429.236	384.424
2459292.026932505	18	3	2021	12	38	46.968	2501025.857	1117429.243	384.421
2459292.026933073	18	3	2021	12	38	47.018	2501025.856	1117429.239	384.425
2459292.026933860	18	3	2021	12	38	47.086	2501025.856	1117429.238	384.418
2459292.026934624	18	3	2021	12	38	47.152	2501025.857	1117429.241	384.420
2459292.026935399	18	3	2021	12	38	47.218	2501025.857	1117429.244	384.424
2459292.026935966	18	3	2021	12	38	47.267	2501025.856	1117429.240	384.420
2459292.026936753	18	3	2021	12	38	47.335	2501025.857	1117429.240	384.419
2459292.026937506	18	3	2021	12	38	47.401	2501025.857	1117429.241	384.418
2459292.026938270	18	3	2021	12	38	47.467	2501025.856	1117429.240	384.422
2459292.026938894	18	3	2021	12	38	47.520	2501025.857	1117429.244	384.418
2459292.026940052	18	3	2021	12	38	47.620	2501025.857	1117429.243	384.421
2459292.026941221	18	3	2021	12	38	47.722	2501025.857	1117429.243	384.419
2459292.026941950	18	3	2021	12	38	47.784	2501025.856	1117429.239	384.424
2459292.026942702	18	3	2021	12	38	47.849	2501025.856	1117429.239	384.421
2459292.026943478	18	3	2021	12	38	47.916	2501025.857	1117429.241	384.421
2459292.026944265	18	3	2021	12	38	47.984	2501025.857	1117429.245	384.423
2459292.026944832	18	3	2021	12	38	48.033	2501025.858	1117429.245	384.413
2459292.026945619	18	3	2021	12	38	48.101	2501025.857	1117429.242	384.420
2459292.026946406	18	3	2021	12	38	48.169	2501025.857	1117429.243	384.417
2459292.026946973	18	3	2021	12	38	48.218	2501025.857	1117429.242	384.409
2459292.026947945	18	3	2021	12	38	48.302	2501025.856	1117429.240	384.419
2459292.026948501	18	3	2021	12	38	48.350	2501025.855	1117429.236	384.420
2459292.026949288	18	3	2021	12	38	48.418	2501025.857	1117429.242	384.420
2459292.026949855	18	3	2021	12	38	48.467	2501025.857	1117429.243	384.418
2459292.026950584	18	3	2021	12	38	48.530	2501025.857	1117429.242	384.424
2459292.026951395	18	3	2021	12	38	48.601	2501025.858	1117429.247	384.424
2459292.026951985	18	3	2021	12	38	48.652	2501025.857	1117429.241	384.421
2459292.026952946	18	3	2021	12	38	48.735	2501025.857	1117429.243	384.417
2459292.026953709	18	3	2021	12	38	48.800	2501025.859	1117429.248	384.414
2459292.026954300	18	3	2021	12	38	48.852	2501025.856	1117429.237	384.420
2459292.026955828	18	3	2021	12	38	48.984	2501025.857	1117429.243	384.417
2459292.026956383	18	3	2021	12	38	49.032	2501025.857	1117429.241	384.416
2459292.026957390	18	3	2021	12	38	49.118	2501025.856	1117429.239	384.414
2459292.026957968	18	3	2021	12	38	49.168	2501025.857	1117429.242	384.415
2459292.026958744	18	3	2021	12	38	49.235	2501025.855	1117429.236	384.422
2459292.026959519	18	3	2021	12	38	49.302	2501025.855	1117429.236	384.420
2459292.026960283	18	3	2021	12	38	49.368	2501025.856	1117429.239	384.415
2459292.026960839	18	3	2021	12	38	49.416	2501025.855	1117429.236	384.416
2459292.026961811	18	3	2021	12	38	49.500	2501025.857	1117429.242	384.424
2459292.026963154	18	3	2021	12	38	49.616	2501025.857	1117429.243	384.422
2459292.026963721	18	3	2021	12	38	49.665	2501025.856	1117429.239	384.415
2459292.026964508	18	3	2021	12	38	49.733	2501025.856	1117429.240	384.418
2459292.026965283	18	3	2021	12	38	49.800	2501025.857	1117429.243	384.420
2459292.026966059	18	3	2021	12	38	49.868	2501025.855	1117429.236	384.425
2459292.026966626	18	3	2021	12	38	49.916	2501025.855	1117429.238	384.424
2459292.026967598	18	3	2021	12	38	50.000	2501025.855	1117429.234	384.420
2459292.026968142	18	3	2021	12	38	50.047	2501025.856	1117429.237	384.423
2459292.026969554	18	3	2021	12	38	50.169	2501025.855	1117429.235	384.425
2459292.026970306	18	3	2021	12	38	50.234	2501025.858	1117429.245	384.421
2459292.026971047	18	3	2021	12	38	50.298	2501025.850	1117429.224	384.420
2459292.026974543	18	3	2021	12	38	50.601	2501025.855	1117429.238	384.420
2459292.026975318	18	3	2021	12	38	50.667	2501025.855	1117429.233	384.418
2459292.026976094	18	3	2021	12	38	50.735	2501025.854	1117429.231	384.424
2459292.026976857	18	3	2021	12	38	50.800	2501025.856	1117429.237	384.421
2459292.026977645	18	3	2021	12	38	50.869	2501025.855	1117429.235	384.421
2459292.026978200	18	3	2021	12	38	50.916	2501025.855	1117429.234	384.418
2459292.026979172	18	3	2021	12	38	51.000	2501025.856	1117429.238	384.415
2459292.026979960	18	3	2021	12	38	51.069	2501025.856	1117429.238	384.420
2459292.026980527	18	3	2021	12	38	51.118	2501025.856	1117429.237	384.419
2459292.026981302	18	3	2021	12	38	51.184	2501025.856	1117429.238	384.412
2459292.026982089	18	3	2021	12	38	51.252	2501025.855	1117429.236	384.417
2459292.026982830	18	3	2021	12	38	51.317	2501025.856	1117429.238	384.414
2459292.026984172	18	3	2021	12	38	51.432	2501025.856	1117429.236	384.419
2459292.026984948	18	3	2021	12	38	51.500	2501025.856	1117429.237	384.418
2459292.026985527	18	3	2021	12	38	51.550	2501025.856	1117429.242	384.413
2459292.026992853	18	3	2021	12	38	52.182	2501025.855	1117429.237	384.410
2459292.026993420	18	3	2021	12	38	52.231	2501025.856	1117429.238	384.416
2459292.026994207	18	3	2021	12	38	52.299	2501025.854	1117429.231	384.416
2459292.026995006	18	3	2021	12	38	52.369	2501025.855	1117429.234	384.418
2459292.026995828	18	3	2021	12	38	52.440	2501025.855	1117429.236	384.418
2459292.026996615	18	3	2021	12	38	52.508	2501025.855	1117429.237	384.416
2459292.026997182	18	3	2021	12	38	52.557	2501025.855	1117429.236	384.418
2459292.026997691	18	3	2021	12	38	52.601	2501025.856	1117429.239	384.419
2459292.026998617	18	3	2021	12	38	52.681	2501025.856	1117429.237	384.416
2459292.027000202	18	3	2021	12	38	52.817	2501025.857	1117429.245	384.425
2459292.027001360	18	3	2021	12	38	52.918	2501025.857	1117429.239	384.416
2459292.027002321	18	3	2021	12	38	53.001	2501025.857	1117429.242	384.422
2459292.027002899	18	3	2021	12	38	53.050	2501025.857	1117429.242	384.419
2459292.027003617	18	3	2021	12	38	53.113	2501025.856	1117429.239	384.417
2459292.027004288	18	3	2021	12	38	53.170	2501025.856	1117429.238	384.419
2459292.027005203	18	3	2021	12	38	53.250	2501025.856	1117429.239	384.416
2459292.027005978	18	3	2021	12	38	53.316	2501025.855	1117429.235	384.421
2459292.027007136	18	3	2021	12	38	53.417	2501025.856	1117429.240	384.419
2459292.027008096	18	3	2021	12	38	53.500	2501025.855	1117429.235	384.419
2459292.027008686	18	3	2021	12	38	53.550	2501025.855	1117429.235	384.422
2459292.027009450	18	3	2021	12	38	53.616	2501025.855	1117429.236	384.419
2459292.027010249	18	3	2021	12	38	53.686	2501025.856	1117429.236	384.421
2459292.027010816	18	3	2021	12	38	53.735	2501025.855	1117429.235	384.421
2459292.027011580	18	3	2021	12	38	53.800	2501025.857	1117429.240	384.419
2459292.027012540	18	3	2021	12	38	53.883	2501025.856	1117429.238	384.418
2459292.027013119	18	3	2021	12	38	53.933	2501025.856	1117429.238	384.419
2459292.027014670	18	3	2021	12	38	54.067	2501025.856	1117429.239	384.419
2459292.027015214	18	3	2021	12	38	54.114	2501025.856	1117429.239	384.421
2459292.027016025	18	3	2021	12	38	54.185	2501025.857	1117429.241	384.419
2459292.027017633	18	3	2021	12	38	54.323	2501025.856	1117429.239	384.418
2459292.027018120	18	3	2021	12	38	54.366	2501025.857	1117429.241	384.422
2459292.027018883	18	3	2021	12	38	54.431	2501025.857	1117429.241	384.417
2459292.027019484	18	3	2021	12	38	54.483	2501025.857	1117429.240	384.415
2459292.027021036	18	3	2021	12	38	54.618	2501025.856	1117429.238	384.415
2459292.027021811	18	3	2021	12	38	54.684	2501025.856	1117429.240	384.415
2459292.027022575	18	3	2021	12	38	54.750	2501025.855	1117429.234	384.420
2459292.027023154	18	3	2021	12	38	54.800	2501025.855	1117429.237	384.420
2459292.027024126	18	3	2021	12	38	54.884	2501025.855	1117429.233	384.412
2459292.027024716	18	3	2021	12	38	54.935	2501025.856	1117429.236	384.416
2459292.027025688	18	3	2021	12	38	55.019	2501025.854	1117429.231	384.415
2459292.027026846	18	3	2021	12	38	55.120	2501025.855	1117429.236	384.415
2459292.027027598	18	3	2021	12	38	55.184	2501025.856	1117429.239	384.418
2459292.027028373	18	3	2021	12	38	55.251	2501025.857	1117429.243	384.420
2459292.027028952	18	3	2021	12	38	55.301	2501025.855	1117429.235	384.419
2459292.027029925	18	3	2021	12	38	55.386	2501025.856	1117429.240	384.421
2459292.027030515	18	3	2021	12	38	55.436	2501025.856	1117429.239	384.420
2459292.027031429	18	3	2021	12	38	55.515	2501025.856	1117429.237	384.417
2459292.027032621	18	3	2021	12	38	55.618	2501025.856	1117429.237	384.416
2459292.027033373	18	3	2021	12	38	55.683	2501025.857	1117429.241	384.420
2459292.027034149	18	3	2021	12	38	55.750	2501025.856	1117429.237	384.418
2459292.027035503	18	3	2021	12	38	55.867	2501025.856	1117429.236	384.417
2459292.027037239	18	3	2021	12	38	56.017	2501025.857	1117429.242	384.418
2459292.027037818	18	3	2021	12	38	56.067	2501025.856	1117429.238	384.414
2459292.027038593	18	3	2021	12	38	56.134	2501025.856	1117429.237	384.414
2459292.027039357	18	3	2021	12	38	56.200	2501025.858	1117429.245	384.413
2459292.027039959	18	3	2021	12	38	56.252	2501025.857	1117429.240	384.420
2459292.027040897	18	3	2021	12	38	56.333	2501025.856	1117429.239	384.416
2459292.027042263	18	3	2021	12	38	56.452	2501025.857	1117429.242	384.419
2459292.027043015	18	3	2021	12	38	56.517	2501025.858	1117429.243	384.416
2459292.027043802	18	3	2021	12	38	56.585	2501025.857	1117429.242	384.417
2459292.027044392	18	3	2021	12	38	56.635	2501025.856	1117429.239	384.417
2459292.027046302	18	3	2021	12	38	56.800	2501025.854	1117429.229	384.417
2459292.027047656	18	3	2021	12	38	56.917	2501025.857	1117429.239	384.414
2459292.027048246	18	3	2021	12	38	56.968	2501025.857	1117429.240	384.421
2459292.027048432	18	3	2021	12	38	56.985	2501025.856	1117429.238	384.418
2459292.027049358	18	3	2021	12	38	57.065	2501025.857	1117429.241	384.421
2459292.027050572	18	3	2021	12	38	57.169	2501025.857	1117429.242	384.415
2459292.027051348	18	3	2021	12	38	57.236	2501025.856	1117429.238	384.417
2459292.027051869	18	3	2021	12	38	57.281	2501025.858	1117429.245	384.411
2459292.027053443	18	3	2021	12	38	57.417	2501025.857	1117429.243	384.421
2459292.027054207	18	3	2021	12	38	57.483	2501025.858	1117429.243	384.412
2459292.027054786	18	3	2021	12	38	57.534	2501025.857	1117429.241	384.415
2459292.027055561	18	3	2021	12	38	57.600	2501025.857	1117429.241	384.415
2459292.027056337	18	3	2021	12	38	57.668	2501025.857	1117429.243	384.418
2459292.027057101	18	3	2021	12	38	57.734	2501025.855	1117429.234	384.421
2459292.027057876	18	3	2021	12	38	57.800	2501025.858	1117429.244	384.419
2459292.027058651	18	3	2021	12	38	57.867	2501025.857	1117429.240	384.419
2459292.027059230	18	3	2021	12	38	57.917	2501025.856	1117429.238	384.418
2459292.027059832	18	3	2021	12	38	57.969	2501025.857	1117429.241	384.422
2459292.027060584	18	3	2021	12	38	58.034	2501025.855	1117429.236	384.420
2459292.027061163	18	3	2021	12	38	58.084	2501025.856	1117429.239	384.415
2459292.027062135	18	3	2021	12	38	58.168	2501025.857	1117429.243	384.422
2459292.027062714	18	3	2021	12	38	58.218	2501025.857	1117429.242	384.417
2459292.027063501	18	3	2021	12	38	58.286	2501025.856	1117429.238	384.418
2459292.027064462	18	3	2021	12	38	58.370	2501025.857	1117429.240	384.414
2459292.027065619	18	3	2021	12	38	58.469	2501025.857	1117429.240	384.415
2459292.027066395	18	3	2021	12	38	58.537	2501025.857	1117429.242	384.410
2459292.027067135	18	3	2021	12	38	58.600	2501025.857	1117429.240	384.416
2459292.027067899	18	3	2021	12	38	58.666	2501025.857	1117429.239	384.416
2459292.027068466	18	3	2021	12	38	58.715	2501025.856	1117429.238	384.422
2459292.027069277	18	3	2021	12	38	58.786	2501025.856	1117429.238	384.422
2459292.027070005	18	3	2021	12	38	58.848	2501025.857	1117429.242	384.413
2459292.027070851	18	3	2021	12	38	58.922	2501025.858	1117429.243	384.414
2459292.027071406	18	3	2021	12	38	58.969	2501025.857	1117429.242	384.416
2459292.027072170	18	3	2021	12	38	59.035	2501025.857	1117429.240	384.416
2459292.027073108	18	3	2021	12	38	59.117	2501025.858	1117429.242	384.415
2459292.027075816	18	3	2021	12	38	59.350	2501025.856	1117429.239	384.415
2459292.027076580	18	3	2021	12	38	59.417	2501025.857	1117429.243	384.419
2459292.027077367	18	3	2021	12	38	59.485	2501025.857	1117429.241	384.416
2459292.027077934	18	3	2021	12	38	59.533	2501025.857	1117429.240	384.416
2459292.027078710	18	3	2021	12	38	59.601	2501025.857	1117429.242	384.416
2459292.027079682	18	3	2021	12	38	59.685	2501025.857	1117429.242	384.417
2459292.027080839	18	3	2021	12	38	59.784	2501025.858	1117429.245	384.414
2459292.027081580	18	3	2021	12	38	59.849	2501025.857	1117429.241	384.420
2459292.027082564	18	3	2021	12	38	59.934	2501025.856	1117429.237	384.418
2459292.027084496	18	3	2021	12	39	0.100	2501025.857	1117429.242	384.417
2459292.027085480	18	3	2021	12	39	0.185	2501025.856	1117429.238	384.408
2459292.027086800	18	3	2021	12	39	0.300	2501025.857	1117429.242	384.417
2459292.027088165	18	3	2021	12	39	0.417	2501025.858	1117429.244	384.420
2459292.027088710	18	3	2021	12	39	0.465	2501025.857	1117429.243	384.420
2459292.027089728	18	3	2021	12	39	0.553	2501025.856	1117429.239	384.418
2459292.027090607	18	3	2021	12	39	0.628	2501025.857	1117429.243	384.421
2459292.027091371	18	3	2021	12	39	0.694	2501025.858	1117429.245	384.415
2459292.027091927	18	3	2021	12	39	0.742	2501025.859	1117429.247	384.419
2459292.027092413	18	3	2021	12	39	0.784	2501025.856	1117429.238	384.419
2459292.027093189	18	3	2021	12	39	0.852	2501025.857	1117429.243	384.419
2459292.027093964	18	3	2021	12	39	0.919	2501025.858	1117429.243	384.418
2459292.027094566	18	3	2021	12	39	0.970	2501025.857	1117429.242	384.417
2459292.027095539	18	3	2021	12	39	1.055	2501025.856	1117429.239	384.416
2459292.027096302	18	3	2021	12	39	1.120	2501025.857	1117429.241	384.419
2459292.027096823	18	3	2021	12	39	1.165	2501025.856	1117429.239	384.420
2459292.027097772	18	3	2021	12	39	1.247	2501025.857	1117429.241	384.418
2459292.027099184	18	3	2021	12	39	1.370	2501025.856	1117429.238	384.415
2459292.027099751	18	3	2021	12	39	1.418	2501025.857	1117429.240	384.416
2459292.027100538	18	3	2021	12	39	1.486	2501025.857	1117429.241	384.418
2459292.027101082	18	3	2021	12	39	1.533	2501025.856	1117429.239	384.421
2459292.027102043	18	3	2021	12	39	1.617	2501025.854	1117429.233	384.417
2459292.027103397	18	3	2021	12	39	1.734	2501025.856	1117429.237	384.419
2459292.027104172	18	3	2021	12	39	1.800	2501025.857	1117429.240	384.418
2459292.027104948	18	3	2021	12	39	1.868	2501025.857	1117429.241	384.418
2459292.027105492	18	3	2021	12	39	1.915	2501025.858	1117429.244	384.416
2459292.027106302	18	3	2021	12	39	1.984	2501025.856	1117429.238	384.417
2459292.027107031	18	3	2021	12	39	2.047	2501025.857	1117429.243	384.421
2459292.027108015	18	3	2021	12	39	2.132	2501025.857	1117429.242	384.419
2459292.027109358	18	3	2021	12	39	2.249	2501025.857	1117429.243	384.412
2459292.027109925	18	3	2021	12	39	2.298	2501025.856	1117429.239	384.420
2459292.027110943	18	3	2021	12	39	2.385	2501025.857	1117429.243	384.417
2459292.027112077	18	3	2021	12	39	2.483	2501025.856	1117429.239	384.426
2459292.027112864	18	3	2021	12	39	2.551	2501025.857	1117429.241	384.417
2459292.027113629	18	3	2021	12	39	2.618	2501025.857	1117429.242	384.424
2459292.027114207	18	3	2021	12	39	2.667	2501025.857	1117429.242	384.421
2459292.027114994	18	3	2021	12	39	2.735	2501025.858	1117429.245	384.418
2459292.027115746	18	3	2021	12	39	2.800	2501025.857	1117429.244	384.419
2459292.027116707	18	3	2021	12	39	2.883	2501025.857	1117429.244	384.418
2459292.027117876	18	3	2021	12	39	2.984	2501025.859	1117429.248	384.418
2459292.027118848	18	3	2021	12	39	3.068	2501025.858	1117429.245	384.416
2459292.027119427	18	3	2021	12	39	3.118	2501025.858	1117429.243	384.419
2459292.027120191	18	3	2021	12	39	3.185	2501025.857	1117429.242	384.418
2459292.027120781	18	3	2021	12	39	3.235	2501025.857	1117429.243	384.420
2459292.027121545	18	3	2021	12	39	3.301	2501025.857	1117429.241	384.422
2459292.027122321	18	3	2021	12	39	3.369	2501025.857	1117429.243	384.419
2459292.027123096	18	3	2021	12	39	3.435	2501025.856	1117429.239	384.423
2459292.027123837	18	3	2021	12	39	3.499	2501025.857	1117429.242	384.419
2459292.027126163	18	3	2021	12	39	3.700	2501025.856	1117429.240	384.419
2459292.027127506	18	3	2021	12	39	3.817	2501025.857	1117429.242	384.418
2459292.027128084	18	3	2021	12	39	3.866	2501025.858	1117429.244	384.417
2459292.027128837	18	3	2021	12	39	3.932	2501025.858	1117429.245	384.420
2459292.027129635	18	3	2021	12	39	4.000	2501025.858	1117429.245	384.423
2459292.027130596	18	3	2021	12	39	4.083	2501025.857	1117429.242	384.419
2459292.027131776	18	3	2021	12	39	4.185	2501025.857	1117429.243	384.421
2459292.027132529	18	3	2021	12	39	4.250	2501025.859	1117429.247	384.420
2459292.027133269	18	3	2021	12	39	4.314	2501025.858	1117429.246	384.422
2459292.027135040	18	3	2021	12	39	4.467	2501025.859	1117429.249	384.416
2459292.027136221	18	3	2021	12	39	4.569	2501025.857	1117429.243	384.420
2459292.027136788	18	3	2021	12	39	4.618	2501025.856	1117429.240	384.425
2459292.027137552	18	3	2021	12	39	4.684	2501025.858	1117429.244	384.416
2459292.027138327	18	3	2021	12	39	4.751	2501025.857	1117429.240	384.419
2459292.027139091	18	3	2021	12	39	4.817	2501025.858	1117429.247	384.416
2459292.027139670	18	3	2021	12	39	4.868	2501025.858	1117429.246	384.419
2459292.027140446	18	3	2021	12	39	4.935	2501025.857	1117429.241	384.418
2459292.027141209	18	3	2021	12	39	5.000	2501025.858	1117429.247	384.412
2459292.027141938	18	3	2021	12	39	5.063	2501025.857	1117429.241	384.417
2459292.027142540	18	3	2021	12	39	5.115	2501025.858	1117429.244	384.417
2459292.027143524	18	3	2021	12	39	5.200	2501025.857	1117429.243	384.422
2459292.027144126	18	3	2021	12	39	5.252	2501025.858	1117429.247	384.417
2459292.027144878	18	3	2021	12	39	5.317	2501025.858	1117429.247	384.419
2459292.027145457	18	3	2021	12	39	5.367	2501025.858	1117429.245	384.419
2459292.027146267	18	3	2021	12	39	5.437	2501025.859	1117429.248	384.416
2459292.027147193	18	3	2021	12	39	5.517	2501025.858	1117429.244	384.416
2459292.027147968	18	3	2021	12	39	5.584	2501025.856	1117429.240	384.419
2459292.027149126	18	3	2021	12	39	5.684	2501025.858	1117429.246	384.416
2459292.027149890	18	3	2021	12	39	5.751	2501025.857	1117429.243	384.418
2459292.027150677	18	3	2021	12	39	5.818	2501025.858	1117429.246	384.420
2459292.027151244	18	3	2021	12	39	5.868	2501025.857	1117429.244	384.421
2459292.027152008	18	3	2021	12	39	5.933	2501025.856	1117429.238	384.424
2459292.027152783	18	3	2021	12	39	6.000	2501025.858	1117429.246	384.424
2459292.027154323	18	3	2021	12	39	6.134	2501025.857	1117429.243	384.423
2459292.027155098	18	3	2021	12	39	6.200	2501025.858	1117429.248	384.424
2459292.027155677	18	3	2021	12	39	6.250	2501025.857	1117429.243	384.423
2459292.027156649	18	3	2021	12	39	6.334	2501025.858	1117429.246	384.421
2459292.027157968	18	3	2021	12	39	6.448	2501025.857	1117429.241	384.425
2459292.027158756	18	3	2021	12	39	6.517	2501025.857	1117429.243	384.422
2459292.027160284	18	3	2021	12	39	6.649	2501025.858	1117429.247	384.423
2459292.027160886	18	3	2021	12	39	6.701	2501025.858	1117429.246	384.423
2459292.027161684	18	3	2021	12	39	6.769	2501025.858	1117429.246	384.416
2459292.027162217	18	3	2021	12	39	6.816	2501025.857	1117429.242	384.418
2459292.027163027	18	3	2021	12	39	6.886	2501025.858	1117429.245	384.417
2459292.027163791	18	3	2021	12	39	6.952	2501025.857	1117429.244	384.420
2459292.027164555	18	3	2021	12	39	7.018	2501025.857	1117429.242	384.422
2459292.027165133	18	3	2021	12	39	7.067	2501025.858	1117429.244	384.419
2459292.027165909	18	3	2021	12	39	7.135	2501025.858	1117429.246	384.418
2459292.027166673	18	3	2021	12	39	7.201	2501025.858	1117429.247	384.418
2459292.027167425	18	3	2021	12	39	7.266	2501025.857	1117429.243	384.423
2459292.027168015	18	3	2021	12	39	7.316	2501025.856	1117429.241	384.426
2459292.027168802	18	3	2021	12	39	7.384	2501025.857	1117429.243	384.423
2459292.027169589	18	3	2021	12	39	7.452	2501025.857	1117429.243	384.424
2459292.027170353	18	3	2021	12	39	7.519	2501025.858	1117429.245	384.420
2459292.027170944	18	3	2021	12	39	7.570	2501025.858	1117429.243	384.416
2459292.027171696	18	3	2021	12	39	7.635	2501025.857	1117429.242	384.423
2459292.027172506	18	3	2021	12	39	7.705	2501025.859	1117429.249	384.419
2459292.027173050	18	3	2021	12	39	7.752	2501025.858	1117429.247	384.419
2459292.027174010	18	3	2021	12	39	7.834	2501025.859	1117429.250	384.417
2459292.027174589	18	3	2021	12	39	7.885	2501025.857	1117429.243	384.416
2459292.027175365	18	3	2021	12	39	7.952	2501025.858	1117429.245	384.416
2459292.027176140	18	3	2021	12	39	8.018	2501025.858	1117429.245	384.419
2459292.027177089	18	3	2021	12	39	8.100	2501025.857	1117429.242	384.419
