timestamp,lon,stdLong,lat,stdLat,alt,stdAlt,sep,rangeRMS,posMode,numSV,difAge,numGP,numGL,numGA,numGB,opMode,navMode,PDOP,HDOP,VDOP,stdMajor,stdMinor,orient
2021-03-17 23:57:43,2499141.011295067,0.01,1114638.789477297,0.01,-51.77860393654555,0.022,404.9,8.3,RTK fixed,25.0,6.0,,,,,A,3,24.0,27.0,33.0,0.026,0.019,0.37
2021-03-18 03:02:48,2499141.0240959064,0.01,1114638.789223357,0.01,-51.77860965952277,0.021,404.9,8.3,RTK fixed,25.0,7.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,0.36
2021-03-18 03:02:49,2499141.0240959064,0.01,1114638.789223357,0.01,-51.77860965952277,0.021,404.9,8.3,RTK fixed,25.0,8.0,,,,,A,3,24.0,27.0,33.0,0.024,0.018,0.41
2021-03-18 03:02:50,2499141.0240959064,0.01,1114638.789223357,0.01,-51.77860965952277,0.022,404.9,8.3,RTK fixed,25.0,4.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,0.3
2021-03-18 03:02:51,2499141.0369650116,0.01,1114638.7890087932,0.013,-51.77860954683274,0.027,404.9,8.4,RTK fixed,25.0,5.0,,,,,A,3,24.0,27.0,33.0,0.032,0.023,0.3
2021-03-18 03:02:52,2499141.0369650116,0.01,1114638.7890087932,0.014,-51.77860954683274,0.031,404.9,8.5,RTK fixed,25.0,6.0,,,,,A,3,24.0,27.0,33.0,0.035,0.026,0.33
2021-03-18 03:02:53,2499141.0369650116,0.01,1114638.7890087932,0.014,-51.77860954683274,0.031,404.9,8.5,RTK fixed,25.0,7.0,,,,,A,3,24.0,27.0,33.0,0.035,0.026,0.29
2021-03-18 03:02:54,2499141.0369650116,0.01,1114638.7890087932,0.013,-51.77860954683274,0.029,404.9,8.5,RTK fixed,25.0,8.0,,,,,A,3,24.0,27.0,33.0,0.033,0.025,0.22
2021-03-18 03:02:55,2499141.0240959064,0.01,1114638.789223357,0.012,-51.77860965952277,0.026,404.9,8.5,RTK fixed,25.0,4.0,,,,,A,3,24.0,27.0,33.0,0.03,0.022,0.29
2021-03-18 03:02:56,2499141.0109179365,0.01,1114638.7709128947,0.012,-51.77861017361283,0.025,404.9,8.5,RTK fixed,25.0,5.0,,,,,A,3,24.0,27.0,33.0,0.029,0.021,0.17
2021-03-18 03:02:57,2499141.0109179365,0.01,1114638.7709128947,0.012,-51.77861017361283,0.026,404.9,8.5,RTK fixed,25.0,6.0,,,,,A,3,24.0,27.0,33.0,0.03,0.022,0.13
2021-03-18 03:02:58,2499141.0109179365,0.01,1114638.7709128947,0.013,-51.77861017361283,0.028,404.9,8.5,RTK fixed,25.0,7.0,,,,,A,3,24.0,27.0,33.0,0.032,0.023,0.26
2021-03-18 03:02:59,2499141.0109179365,0.01,1114638.7709128947,0.013,-51.77861017361283,0.027,404.9,8.5,RTK fixed,25.0,3.0,,,,,A,3,24.0,27.0,33.0,0.031,0.023,0.21
2021-03-18 03:03:00,2499141.0109179365,0.01,1114638.7709128947,0.012,-51.77861017361283,0.026,404.9,8.5,RTK fixed,25.0,4.0,,,,,A,3,24.0,27.0,33.0,0.03,0.022,0.28
2021-03-18 03:03:01,2499141.0109179365,0.01,1114638.7709128947,0.012,-51.77861017361283,0.026,404.9,8.5,RTK fixed,25.0,5.0,,,,,A,3,24.0,27.0,33.0,0.029,0.022,0.26
2021-03-18 03:03:02,2499141.0109179365,0.01,1114638.7709128947,0.011,-51.77861017361283,0.025,404.9,8.5,RTK fixed,25.0,6.0,,,,,A,3,24.0,27.0,33.0,0.028,0.021,0.23
2021-03-18 03:03:03,2499141.0109179365,0.01,1114638.7709128947,0.011,-51.77861017361283,0.024,404.9,8.3,RTK fixed,25.0,7.0,,,,,A,3,24.0,27.0,33.0,0.027,0.02,0.23
2021-03-18 03:03:04,2499141.0240959064,0.01,1114638.789223357,0.011,-51.77860965952277,0.024,404.9,8.3,RTK fixed,25.0,3.0,,,,,A,3,24.0,27.0,33.0,0.027,0.019,8.0
2021-03-18 03:03:05,2499141.0240959064,0.01,1114638.789223357,0.011,-51.77860965952277,0.024,404.9,7.9,RTK fixed,25.0,4.0,,,,,A,3,24.0,27.0,33.0,0.027,0.02,0.76
2021-03-18 03:03:06,2499141.0240959064,0.01,1114638.789223357,0.011,-51.77860965952277,0.023,404.9,8.4,RTK fixed,25.0,5.0,,,,,A,3,24.0,27.0,33.0,0.027,0.02,0.28
2021-03-18 03:03:07,2499141.0240959064,0.01,1114638.789223357,0.011,-51.77860965952277,0.023,404.9,7.9,RTK fixed,25.0,6.0,,,,,A,3,24.0,27.0,33.0,0.026,0.019,0.17
2021-03-18 03:03:08,2499141.0240959064,0.01,1114638.789223357,0.011,-51.77860965952277,0.023,404.9,7.6,RTK fixed,25.0,7.0,,,,,A,3,24.0,27.0,33.0,0.026,0.019,0.22
2021-03-18 03:03:09,2499141.0112268017,0.01,1114638.7894379213,0.01,-51.778609773144126,0.022,404.9,7.6,RTK fixed,25.0,3.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,0.22
2021-03-18 03:03:10,2499141.0240959064,0.01,1114638.789223357,0.01,-51.77860965952277,0.022,404.9,7.6,RTK fixed,26.0,4.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,0.16
2021-03-18 03:03:11,2499141.0240959064,0.01,1114638.789223357,0.011,-51.77860965952277,0.023,404.9,7.8,RTK fixed,26.0,5.0,,,,,A,3,24.0,27.0,33.0,0.026,0.019,0.14
2021-03-18 03:03:12,2499141.0240959064,0.01,1114638.789223357,0.011,-51.77860965952277,0.025,404.9,7.8,RTK fixed,26.0,6.0,,,,,A,3,24.0,27.0,33.0,0.029,0.021,0.15
2021-03-18 03:03:13,2499141.0240959064,0.01,1114638.789223357,0.012,-51.77860965952277,0.026,405.0,7.8,RTK fixed,26.0,7.0,,,,,A,3,24.0,27.0,33.0,0.03,0.022,0.2
2021-03-18 03:03:14,2499141.036656147,0.01,1114638.7704837644,0.012,-51.7786099454388,0.027,404.9,7.4,RTK fixed,26.0,3.0,,,,,A,3,24.0,27.0,33.0,0.031,0.023,0.28
2021-03-18 03:03:15,2499141.036656147,0.01,1114638.7704837644,0.012,-51.7786099454388,0.027,404.9,7.7,RTK fixed,26.0,4.0,,,,,A,3,24.0,27.0,33.0,0.031,0.022,0.11
2021-03-18 03:03:16,2499141.036656147,0.01,1114638.7704837644,0.012,-51.7786099454388,0.026,404.9,7.7,RTK fixed,26.0,5.0,,,,,A,3,24.0,27.0,33.0,0.03,0.022,0.13
2021-03-18 03:03:17,2499141.036656147,0.01,1114638.7704837644,0.012,-51.7786099454388,0.026,404.9,7.7,RTK fixed,26.0,6.0,,,,,A,3,24.0,27.0,33.0,0.029,0.022,0.012
2021-03-18 03:03:18,2499141.036656147,0.01,1114638.7704837644,0.011,-51.7786099454388,0.025,404.9,7.4,RTK fixed,26.0,7.0,,,,,A,3,24.0,27.0,33.0,0.028,0.021,0.15
2021-03-18 03:03:19,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.022,404.9,7.4,RTK fixed,26.0,3.0,,,,,A,3,24.0,27.0,33.0,0.026,0.019,0.21
2021-03-18 03:03:20,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,7.4,RTK fixed,26.0,4.0,,,,,A,3,24.0,27.0,33.0,0.024,0.017,0.02
2021-03-18 03:03:21,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,7.4,RTK fixed,26.0,5.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,180.0
2021-03-18 03:03:22,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,7.1,RTK fixed,26.0,6.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,0.054
2021-03-18 03:03:23,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,7.1,RTK fixed,26.0,7.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,0.0071
2021-03-18 03:03:24,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,7.1,RTK fixed,26.0,3.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,0.025
2021-03-18 03:03:25,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,7.1,RTK fixed,26.0,4.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,180.0
2021-03-18 03:03:26,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,7.1,RTK fixed,26.0,5.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,180.0
2021-03-18 03:03:27,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,7.3,RTK fixed,26.0,6.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,180.0
2021-03-18 03:03:28,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,7.3,RTK fixed,26.0,7.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,0.029
2021-03-18 03:03:29,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,7.1,RTK fixed,26.0,3.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,180.0
2021-03-18 03:03:30,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.019,404.9,7.3,RTK fixed,26.0,4.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,180.0
2021-03-18 03:03:31,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.019,404.9,7.1,RTK fixed,26.0,5.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,180.0
2021-03-18 03:03:32,2499141.0112268017,0.01,1114638.7894379213,0.01,-51.778609773144126,0.019,404.9,7.0,RTK fixed,26.0,6.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,180.0
2021-03-18 03:03:33,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,7.1,RTK fixed,26.0,2.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,180.0
2021-03-18 03:03:34,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,7.1,RTK fixed,26.0,3.0,,,,,A,3,24.0,27.0,33.0,0.024,0.018,180.0
2021-03-18 03:03:35,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.022,404.9,6.8,RTK fixed,26.0,4.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,180.0
2021-03-18 03:03:36,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,7.6,RTK fixed,26.0,5.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,180.0
2021-03-18 03:03:37,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,6.4,RTK fixed,26.0,6.0,,,,,A,3,24.0,27.0,33.0,0.024,0.018,180.0
2021-03-18 03:03:38,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,6.4,RTK fixed,26.0,7.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,180.0
2021-03-18 03:03:39,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,7.3,RTK fixed,27.0,8.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,180.0
2021-03-18 03:03:40,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.02,404.9,7.0,RTK fixed,27.0,9.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,180.0
2021-03-18 03:03:41,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.02,404.9,7.0,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.024,0.017,180.0
2021-03-18 03:03:42,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,7.4,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.024,0.018,180.0
2021-03-18 03:03:43,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.022,404.9,7.0,RTK fixed,27.0,7.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,180.0
2021-03-18 03:03:44,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.022,404.9,7.0,RTK fixed,27.0,8.0,,,,,A,3,24.0,27.0,33.0,0.026,0.019,180.0
2021-03-18 03:03:45,2499141.0234781764,0.01,1114638.7521733025,0.01,-51.77861045859754,0.023,404.9,6.9,RTK fixed,27.0,9.0,,,,,A,3,24.0,27.0,33.0,0.026,0.019,180.0
2021-03-18 03:03:46,2499141.0234781764,0.01,1114638.7521733025,0.011,-51.77861045859754,0.023,404.9,7.2,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.027,0.02,180.0
2021-03-18 03:03:47,2499141.0234781764,0.01,1114638.7521733025,0.01,-51.77861045859754,0.022,404.9,7.2,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.026,0.019,180.0
2021-03-18 03:03:48,2499141.0234781764,0.01,1114638.7521733025,0.01,-51.77861045859754,0.022,404.9,7.2,RTK fixed,27.0,7.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,180.0
2021-03-18 03:03:49,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.02,404.9,7.2,RTK fixed,27.0,3.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,180.0
2021-03-18 03:03:50,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,7.2,RTK fixed,27.0,4.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:03:51,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,7.2,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,180.0
2021-03-18 03:03:52,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,7.2,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,180.0
2021-03-18 03:03:53,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,7.0,RTK fixed,27.0,7.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,180.0
2021-03-18 03:03:54,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,7.0,RTK fixed,27.0,3.0,,,,,A,3,24.0,27.0,33.0,0.024,0.018,179.0
2021-03-18 03:03:55,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,6.9,RTK fixed,27.0,4.0,,,,,A,3,24.0,27.0,33.0,0.024,0.018,179.0
2021-03-18 03:03:56,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,6.7,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.024,0.017,179.0
2021-03-18 03:03:57,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,6.6,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,179.0
2021-03-18 03:03:58,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.019,404.9,6.6,RTK fixed,27.0,2.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:03:59,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.019,404.9,7.2,RTK fixed,27.0,3.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:04:00,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.019,404.9,7.0,RTK fixed,27.0,4.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:04:01,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.019,404.9,7.0,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:04:02,2499141.0106090712,0.01,1114638.7523878638,0.01,-51.77861057315022,0.019,404.9,7.0,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:04:03,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,7.4,RTK fixed,27.0,2.0,,,,,A,3,24.0,27.0,33.0,0.024,0.017,179.0
2021-03-18 03:04:04,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,7.4,RTK fixed,27.0,3.0,,,,,A,3,24.0,27.0,33.0,0.024,0.018,179.0
2021-03-18 03:04:05,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.022,404.9,7.4,RTK fixed,27.0,4.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,179.0
2021-03-18 03:04:06,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.022,404.9,7.4,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.025,0.018,179.0
2021-03-18 03:04:07,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.022,404.9,7.4,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.025,0.019,179.0
2021-03-18 03:04:08,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,7.4,RTK fixed,27.0,2.0,,,,,A,3,24.0,27.0,33.0,0.024,0.017,179.0
2021-03-18 03:04:09,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,7.5,RTK fixed,27.0,3.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,179.0
2021-03-18 03:04:10,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,7.4,RTK fixed,27.0,4.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,179.0
2021-03-18 03:04:11,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,7.0,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:12,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,7.0,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:13,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,7.0,RTK fixed,27.0,2.0,,,,,A,3,24.0,27.0,33.0,0.019,0.014,179.0
2021-03-18 03:04:14,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,7.0,RTK fixed,27.0,3.0,,,,,A,3,24.0,27.0,33.0,0.019,0.014,179.0
2021-03-18 03:04:15,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.016,404.9,7.3,RTK fixed,27.0,4.0,,,,,A,3,24.0,27.0,33.0,0.019,0.014,179.0
2021-03-18 03:04:16,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,7.3,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.02,0.014,179.0
2021-03-18 03:04:17,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,7.3,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:18,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,7.1,RTK fixed,27.0,2.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:04:19,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,7.1,RTK fixed,27.0,3.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,179.0
2021-03-18 03:04:20,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,6.4,RTK fixed,27.0,4.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:04:21,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,6.7,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:22,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,6.4,RTK fixed,27.0,3.0,,,,,A,3,24.0,27.0,33.0,0.019,0.014,179.0
2021-03-18 03:04:25,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,6.3,RTK fixed,27.0,4.0,,,,,A,3,24.0,27.0,33.0,0.019,0.014,179.0
2021-03-18 03:04:26,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,6.3,RTK fixed,27.0,5.0,,,,,A,3,24.0,27.0,33.0,0.02,0.014,179.0
2021-03-18 03:04:27,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,6.4,RTK fixed,27.0,6.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:28,2499141.036656147,0.01,1114638.7704837644,0.01,-51.7786099454388,0.02,404.9,6.3,RTK fixed,28.0,2.0,,,,,A,3,24.0,27.0,33.0,0.023,0.016,179.0
2021-03-18 03:04:29,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,6.3,RTK fixed,28.0,3.0,,,,,A,3,24.0,27.0,33.0,0.024,0.017,179.0
2021-03-18 03:04:30,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.021,404.9,6.6,RTK fixed,28.0,4.0,,,,,A,3,24.0,27.0,33.0,0.024,0.017,179.0
2021-03-18 03:04:31,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,6.3,RTK fixed,28.0,5.0,,,,,A,3,24.0,27.0,33.0,0.024,0.017,179.0
2021-03-18 03:04:32,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.02,404.9,6.6,RTK fixed,28.0,6.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,179.0
2021-03-18 03:04:33,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,6.8,RTK fixed,28.0,2.0,,,,,A,3,24.0,27.0,33.0,0.022,0.016,179.0
2021-03-18 03:04:34,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.019,404.9,6.8,RTK fixed,28.0,3.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,179.0
2021-03-18 03:04:35,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,6.7,RTK fixed,28.0,4.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:36,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,6.8,RTK fixed,28.0,5.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:37,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,6.4,RTK fixed,28.0,6.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:38,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,6.7,RTK fixed,28.0,7.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:39,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,6.7,RTK fixed,28.0,3.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:40,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,6.7,RTK fixed,28.0,4.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:41,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,6.7,RTK fixed,28.0,5.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:42,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,6.6,RTK fixed,28.0,6.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:43,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.019,404.9,6.6,RTK fixed,28.0,7.0,,,,,A,3,24.0,27.0,33.0,0.021,0.016,179.0
2021-03-18 03:04:44,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,6.3,RTK fixed,28.0,8.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:45,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,6.0,RTK fixed,28.0,9.0,,,,,A,3,24.0,27.0,33.0,0.021,0.015,179.0
2021-03-18 03:04:46,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.017,404.9,6.3,RTK fixed,28.0,10.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:47,2499141.0109179365,0.01,1114638.7709128947,0.01,-51.77861017361283,0.018,404.9,6.3,RTK fixed,28.0,11.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:48,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,6.0,RTK fixed,28.0,7.0,,,,,A,3,24.0,27.0,33.0,0.02,0.014,179.0
2021-03-18 03:04:49,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,6.0,RTK fixed,28.0,3.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:50,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,6.2,RTK fixed,28.0,4.0,,,,,A,3,24.0,27.0,33.0,0.02,0.014,179.0
2021-03-18 03:04:51,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.017,404.9,6.2,RTK fixed,28.0,5.0,,,,,A,3,24.0,27.0,33.0,0.02,0.014,179.0
2021-03-18 03:04:52,2499141.0237870417,0.01,1114638.7706983294,0.01,-51.778610059060156,0.018,404.9,6.0,RTK fixed,28.0,6.0,,,,,A,3,24.0,27.0,33.0,0.02,0.015,179.0
2021-03-18 03:04:53,2499141.036656147,0.01,1114638.7704837644,0.01,-51.7786099454388,0.02,404.9,6.0,RTK fixed,28.0,7.0,,,,,A,3,24.0,27.0,33.0,0.023,0.017,179.0
2021-03-18 03:04:54,2499141.036656147,0.01,1114638.7704837644,0.013,-51.7786099454388,0.027,405.0,5.9,RTK fixed,28.0,3.0,,,,,A,3,24.0,27.0,33.0,0.031,0.023,179.0
2021-03-18 03:04:55,2499141.036656147,0.011,1114638.7704837644,0.015,-51.7786099454388,0.032,405.0,6.0,RTK fixed,28.0,4.0,,,,,A,3,24.0,27.0,33.0,0.037,0.027,179.0
2021-03-18 03:04:56,2499141.036656147,0.012,1114638.7704837644,0.016,-51.7786099454388,0.035,405.0,6.0,RTK fixed,28.0,5.0,,,,,A,3,24.0,27.0,33.0,0.041,0.03,179.0
2021-03-18 03:04:57,2499141.036656147,0.012,1114638.7704837644,0.017,-51.7786099454388,0.036,405.0,6.1,RTK fixed,28.0,6.0,,,,,A,3,24.0,27.0,33.0,0.041,0.03,179.0
2021-03-18 03:04:58,2499141.0237870417,0.011,1114638.7706983294,0.015,-51.778610059060156,0.032,404.9,6.0,RTK fixed,28.0,2.0,,,,,A,3,24.0,27.0,33.0,0.036,0.026,179.0
