#Julian Date	Day	Month	Year	Hour	Minute	Second	East	North	Altitude
#[j]	[j]	[mois]	[année]	[h]	[min]	[s]	[m]	[m]	[m]
2459292.158231103	18	3	2021	15	47	51.167	2501025.879	1117429.247	384.427
2459292.158232457	18	3	2021	15	47	51.284	2501025.878	1117429.245	384.427
2459292.158233117	18	3	2021	15	47	51.341	2501025.879	1117429.246	384.424
2459292.158233614	18	3	2021	15	47	51.384	2501025.878	1117429.244	384.427
2459292.158234343	18	3	2021	15	47	51.447	2501025.878	1117429.245	384.427
2459292.158235316	18	3	2021	15	47	51.531	2501025.878	1117429.244	384.425
2459292.158235941	18	3	2021	15	47	51.585	2501025.878	1117429.245	384.427
2459292.158236519	18	3	2021	15	47	51.635	2501025.879	1117429.248	384.423
2459292.158237480	18	3	2021	15	47	51.718	2501025.879	1117429.246	384.424
2459292.158238059	18	3	2021	15	47	51.768	2501025.878	1117429.245	384.427
2459292.158238985	18	3	2021	15	47	51.848	2501025.878	1117429.245	384.428
2459292.158239563	18	3	2021	15	47	51.898	2501025.879	1117429.248	384.427
2459292.158240397	18	3	2021	15	47	51.970	2501025.878	1117429.244	384.428
2459292.158240975	18	3	2021	15	47	52.020	2501025.879	1117429.249	384.429
2459292.158241693	18	3	2021	15	47	52.082	2501025.879	1117429.249	384.430
2459292.158243418	18	3	2021	15	47	52.231	2501025.879	1117429.249	384.430
2459292.158244911	18	3	2021	15	47	52.360	2501025.878	1117429.245	384.431
2459292.158245466	18	3	2021	15	47	52.408	2501025.879	1117429.248	384.427
2459292.158245374	18	3	2021	15	47	52.400	2501025.879	1117429.248	384.429
2459292.158246473	18	3	2021	15	47	52.495	2501025.879	1117429.246	384.429
2459292.158247480	18	3	2021	15	47	52.582	2501025.879	1117429.248	384.429
2459292.158248232	18	3	2021	15	47	52.647	2501025.879	1117429.248	384.426
2459292.158248845	18	3	2021	15	47	52.700	2501025.879	1117429.248	384.428
2459292.158249829	18	3	2021	15	47	52.785	2501025.879	1117429.247	384.428
2459292.158250987	18	3	2021	15	47	52.885	2501025.878	1117429.244	384.427
2459292.158252608	18	3	2021	15	47	53.025	2501025.879	1117429.248	384.427
2459292.158253371	18	3	2021	15	47	53.091	2501025.878	1117429.244	384.432
2459292.158254216	18	3	2021	15	47	53.164	2501025.878	1117429.245	384.428
2459292.158254934	18	3	2021	15	47	53.226	2501025.879	1117429.248	384.425
2459292.158254633	18	3	2021	15	47	53.200	2501025.879	1117429.246	384.424
2459292.158255582	18	3	2021	15	47	53.282	2501025.878	1117429.245	384.427
2459292.158257481	18	3	2021	15	47	53.446	2501025.880	1117429.249	384.426
2459292.158258696	18	3	2021	15	47	53.551	2501025.879	1117429.247	384.428
2459292.158259263	18	3	2021	15	47	53.600	2501025.879	1117429.247	384.429
2459292.158259078	18	3	2021	15	47	53.584	2501025.878	1117429.244	384.429
2459292.158259796	18	3	2021	15	47	53.646	2501025.879	1117429.247	384.426
2459292.158260582	18	3	2021	15	47	53.714	2501025.879	1117429.249	384.426
2459292.158261207	18	3	2021	15	47	53.768	2501025.880	1117429.250	384.428
2459292.158262133	18	3	2021	15	47	53.848	2501025.879	1117429.249	384.426
2459292.158262897	18	3	2021	15	47	53.914	2501025.880	1117429.251	384.427
2459292.158263522	18	3	2021	15	47	53.968	2501025.879	1117429.247	384.428
2459292.158264251	18	3	2021	15	47	54.031	2501025.879	1117429.245	384.425
2459292.158264899	18	3	2021	15	47	54.087	2501025.879	1117429.246	384.428
2459292.158267029	18	3	2021	15	47	54.271	2501025.879	1117429.247	384.427
2459292.158268175	18	3	2021	15	47	54.370	2501025.880	1117429.249	384.426
2459292.158268927	18	3	2021	15	47	54.435	2501025.880	1117429.250	384.425
2459292.158268522	18	3	2021	15	47	54.400	2501025.880	1117429.251	384.425
2459292.158269494	18	3	2021	15	47	54.484	2501025.879	1117429.248	384.426
2459292.158270084	18	3	2021	15	47	54.535	2501025.879	1117429.246	384.428
2459292.158270837	18	3	2021	15	47	54.600	2501025.879	1117429.249	384.427
2459292.158272191	18	3	2021	15	47	54.717	2501025.880	1117429.249	384.428
2459292.158273511	18	3	2021	15	47	54.831	2501025.879	1117429.249	384.428
2459292.158274158	18	3	2021	15	47	54.887	2501025.879	1117429.248	384.431
2459292.158275038	18	3	2021	15	47	54.963	2501025.880	1117429.249	384.428
2459292.158275107	18	3	2021	15	47	54.969	2501025.879	1117429.247	384.427
2459292.158275756	18	3	2021	15	47	55.025	2501025.878	1117429.245	384.428
2459292.158276670	18	3	2021	15	47	55.104	2501025.879	1117429.248	384.427
2459292.158277954	18	3	2021	15	47	55.215	2501025.879	1117429.248	384.427
2459292.158279031	18	3	2021	15	47	55.308	2501025.879	1117429.246	384.428
2459292.158280281	18	3	2021	15	47	55.416	2501025.879	1117429.249	384.426
2459292.158280096	18	3	2021	15	47	55.400	2501025.878	1117429.246	384.426
2459292.158280860	18	3	2021	15	47	55.466	2501025.880	1117429.249	384.427
2459292.158281612	18	3	2021	15	47	55.531	2501025.879	1117429.247	384.427
2459292.158282225	18	3	2021	15	47	55.584	2501025.879	1117429.248	384.428
2459292.158283151	18	3	2021	15	47	55.664	2501025.879	1117429.247	384.426
2459292.158283869	18	3	2021	15	47	55.726	2501025.880	1117429.249	384.428
2459292.158284726	18	3	2021	15	47	55.800	2501025.879	1117429.248	384.428
2459292.158285698	18	3	2021	15	47	55.884	2501025.879	1117429.246	384.426
2459292.158286855	18	3	2021	15	47	55.984	2501025.879	1117429.246	384.430
2459292.158287515	18	3	2021	15	47	56.041	2501025.880	1117429.249	384.426
2459292.158288395	18	3	2021	15	47	56.117	2501025.879	1117429.245	384.428
2459292.158289541	18	3	2021	15	47	56.216	2501025.878	1117429.245	384.427
2459292.158290328	18	3	2021	15	47	56.284	2501025.879	1117429.246	384.427
2459292.158291010	18	3	2021	15	47	56.343	2501025.879	1117429.246	384.426
2459292.158291670	18	3	2021	15	47	56.400	2501025.879	1117429.248	384.428
2459292.158292642	18	3	2021	15	47	56.484	2501025.879	1117429.246	384.429
2459292.158293186	18	3	2021	15	47	56.531	2501025.879	1117429.247	384.428
2459292.158293950	18	3	2021	15	47	56.597	2501025.879	1117429.246	384.429
2459292.158293800	18	3	2021	15	47	56.584	2501025.880	1117429.249	384.427
2459292.158294749	18	3	2021	15	47	56.666	2501025.879	1117429.248	384.427
2459292.158295339	18	3	2021	15	47	56.717	2501025.879	1117429.247	384.425
2459292.158296300	18	3	2021	15	47	56.800	2501025.880	1117429.250	384.430
2459292.158296855	18	3	2021	15	47	56.848	2501025.879	1117429.248	384.429
2459292.158298626	18	3	2021	15	47	57.001	2501025.880	1117429.249	384.428
2459292.158299818	18	3	2021	15	47	57.104	2501025.879	1117429.248	384.427
2459292.158300153	18	3	2021	15	47	57.133	2501025.880	1117429.250	384.425
2459292.158301473	18	3	2021	15	47	57.247	2501025.879	1117429.248	384.428
2459292.158302017	18	3	2021	15	47	57.294	2501025.879	1117429.248	384.426
2459292.158302700	18	3	2021	15	47	57.353	2501025.879	1117429.246	384.426
2459292.158303614	18	3	2021	15	47	57.432	2501025.879	1117429.248	384.427
2459292.158304262	18	3	2021	15	47	57.488	2501025.879	1117429.248	384.427
2459292.158305200	18	3	2021	15	47	57.569	2501025.879	1117429.248	384.425
2459292.158306566	18	3	2021	15	47	57.687	2501025.878	1117429.245	384.425
2459292.158308186	18	3	2021	15	47	57.827	2501025.879	1117429.248	384.427
2459292.158309401	18	3	2021	15	47	57.932	2501025.879	1117429.245	384.425
2459292.158309969	18	3	2021	15	47	57.981	2501025.879	1117429.248	384.429
2459292.158310188	18	3	2021	15	47	58.000	2501025.879	1117429.247	384.427
2459292.158310778	18	3	2021	15	47	58.051	2501025.879	1117429.246	384.431
2459292.158311774	18	3	2021	15	47	58.137	2501025.879	1117429.247	384.430
2459292.158313568	18	3	2021	15	47	58.292	2501025.879	1117429.246	384.431
2459292.158315026	18	3	2021	15	47	58.418	2501025.879	1117429.247	384.429
2459292.158315570	18	3	2021	15	47	58.465	2501025.879	1117429.246	384.430
2459292.158316299	18	3	2021	15	47	58.528	2501025.878	1117429.245	384.430
2459292.158317133	18	3	2021	15	47	58.600	2501025.879	1117429.247	384.429
2459292.158317700	18	3	2021	15	47	58.649	2501025.879	1117429.247	384.428
2459292.158318603	18	3	2021	15	47	58.727	2501025.878	1117429.245	384.427
2459292.158319170	18	3	2021	15	47	58.776	2501025.879	1117429.248	384.429
2459292.158320073	18	3	2021	15	47	58.854	2501025.879	1117429.247	384.426
2459292.158320674	18	3	2021	15	47	58.906	2501025.879	1117429.246	384.427
2459292.158322284	18	3	2021	15	47	59.045	2501025.878	1117429.245	384.428
2459292.158323174	18	3	2021	15	47	59.122	2501025.878	1117429.245	384.424
2459292.158323707	18	3	2021	15	47	59.168	2501025.879	1117429.247	384.427
2459292.158323892	18	3	2021	15	47	59.184	2501025.878	1117429.246	384.429
2459292.158325015	18	3	2021	15	47	59.281	2501025.878	1117429.245	384.430
2459292.158325814	18	3	2021	15	47	59.350	2501025.879	1117429.247	384.430
2459292.158326392	18	3	2021	15	47	59.400	2501025.879	1117429.246	384.427
2459292.158327364	18	3	2021	15	47	59.484	2501025.879	1117429.246	384.428
2459292.158327908	18	3	2021	15	47	59.531	2501025.879	1117429.247	384.430
2459292.158328707	18	3	2021	15	47	59.600	2501025.879	1117429.246	384.430
2459292.158330270	18	3	2021	15	47	59.735	2501025.879	1117429.245	384.430
2459292.158331994	18	3	2021	15	47	59.884	2501025.880	1117429.248	384.427
2459292.158332677	18	3	2021	15	47	59.943	2501025.880	1117429.246	384.427
2459292.158333348	18	3	2021	15	48	0.001	2501025.881	1117429.245	384.427
2459292.158332977	18	3	2021	15	47	59.969	2501025.885	1117429.246	384.426
2459292.158333614	18	3	2021	15	48	0.024	2501025.890	1117429.242	384.428
2459292.158334632	18	3	2021	15	48	0.112	2501025.897	1117429.244	384.428
2459292.158335940	18	3	2021	15	48	0.225	2501025.913	1117429.236	384.433
2459292.158337411	18	3	2021	15	48	0.352	2501025.924	1117429.232	384.428
2459292.158337422	18	3	2021	15	48	0.353	2501025.939	1117429.228	384.430
2459292.158338232	18	3	2021	15	48	0.423	2501025.956	1117429.224	384.430
2459292.158338834	18	3	2021	15	48	0.475	2501025.975	1117429.217	384.429
2459292.158340281	18	3	2021	15	48	0.600	2501025.995	1117429.210	384.430
2459292.158341230	18	3	2021	15	48	0.682	2501026.019	1117429.202	384.430
2459292.158342064	18	3	2021	15	48	0.754	2501026.045	1117429.190	384.432
2459292.158342608	18	3	2021	15	48	0.801	2501026.073	1117429.183	384.428
2459292.158342422	18	3	2021	15	48	0.785	2501026.104	1117429.169	384.429
2459292.158343209	18	3	2021	15	48	0.853	2501026.140	1117429.162	384.428
2459292.158344205	18	3	2021	15	48	0.939	2501026.176	1117429.150	384.424
2459292.158345455	18	3	2021	15	48	1.047	2501026.217	1117429.138	384.430
2459292.158346022	18	3	2021	15	48	1.096	2501026.257	1117429.126	384.425
2459292.158347075	18	3	2021	15	48	1.187	2501026.307	1117429.111	384.430
2459292.158347052	18	3	2021	15	48	1.185	2501026.411	1117429.075	384.428
2459292.158348406	18	3	2021	15	48	1.302	2501026.464	1117429.055	384.433
2459292.158349147	18	3	2021	15	48	1.366	2501026.522	1117429.037	384.432
2459292.158349911	18	3	2021	15	48	1.432	2501026.588	1117429.017	384.433
2459292.158350443	18	3	2021	15	48	1.478	2501026.651	1117428.993	384.430
2459292.158351497	18	3	2021	15	48	1.569	2501026.720	1117428.972	384.431
2459292.158352214	18	3	2021	15	48	1.631	2501026.795	1117428.948	384.434
2459292.158352758	18	3	2021	15	48	1.678	2501026.874	1117428.928	384.428
2459292.158353823	18	3	2021	15	48	1.770	2501026.950	1117428.894	384.437
2459292.158354529	18	3	2021	15	48	1.831	2501027.131	1117428.839	384.431
2459292.158355802	18	3	2021	15	48	1.941	2501027.224	1117428.806	384.433
2459292.158356311	18	3	2021	15	48	1.985	2501027.317	1117428.777	384.430
2459292.158356925	18	3	2021	15	48	2.038	2501027.418	1117428.747	384.435
2459292.158357966	18	3	2021	15	48	2.128	2501027.527	1117428.714	384.433
2459292.158359159	18	3	2021	15	48	2.231	2501027.632	1117428.679	384.430
2459292.158359876	18	3	2021	15	48	2.293	2501027.746	1117428.641	384.434
2459292.158360536	18	3	2021	15	48	2.350	2501027.862	1117428.603	384.431
2459292.158361312	18	3	2021	15	48	2.417	2501027.989	1117428.564	384.434
2459292.158362029	18	3	2021	15	48	2.479	2501028.116	1117428.521	384.435
2459292.158362712	18	3	2021	15	48	2.538	2501028.255	1117428.477	384.435
2459292.158363429	18	3	2021	15	48	2.600	2501028.533	1117428.389	384.431
2459292.158365165	18	3	2021	15	48	2.750	2501028.824	1117428.296	384.436
2459292.158365374	18	3	2021	15	48	2.768	2501028.965	1117428.247	384.436
2459292.158366114	18	3	2021	15	48	2.832	2501029.127	1117428.193	384.437
2459292.158367110	18	3	2021	15	48	2.918	2501029.450	1117428.095	384.437
2459292.158368233	18	3	2021	15	48	3.015	2501029.628	1117428.036	384.447
2459292.158369217	18	3	2021	15	48	3.100	2501029.800	1117427.982	384.437
2459292.158370686	18	3	2021	15	48	3.227	2501029.987	1117427.924	384.439
2459292.158371219	18	3	2021	15	48	3.273	2501030.168	1117427.868	384.439
2459292.158372180	18	3	2021	15	48	3.356	2501030.568	1117427.739	384.441
2459292.158372689	18	3	2021	15	48	3.400	2501030.765	1117427.679	384.437
2459292.158373256	18	3	2021	15	48	3.449	2501030.967	1117427.612	384.439
2459292.158374101	18	3	2021	15	48	3.522	2501031.177	1117427.550	384.440
2459292.158375709	18	3	2021	15	48	3.661	2501031.381	1117427.488	384.441
2459292.158376288	18	3	2021	15	48	3.711	2501031.595	1117427.418	384.442
2459292.158377063	18	3	2021	15	48	3.778	2501031.801	1117427.355	384.439
2459292.158377631	18	3	2021	15	48	3.827	2501032.018	1117427.286	384.443
2459292.158377330	18	3	2021	15	48	3.801	2501032.241	1117427.213	384.442
2459292.158379262	18	3	2021	15	48	3.968	2501032.934	1117426.996	384.442
2459292.158381114	18	3	2021	15	48	4.128	2501033.168	1117426.920	384.449
2459292.158381855	18	3	2021	15	48	4.192	2501033.422	1117426.844	384.448
2459292.158381763	18	3	2021	15	48	4.184	2501033.671	1117426.763	384.447
2459292.158382330	18	3	2021	15	48	4.233	2501033.906	1117426.687	384.449
2459292.158384274	18	3	2021	15	48	4.401	2501034.421	1117426.523	384.447
2459292.158385652	18	3	2021	15	48	4.520	2501034.947	1117426.354	384.447
2459292.158386033	18	3	2021	15	48	4.553	2501035.461	1117426.185	384.445
2459292.158387469	18	3	2021	15	48	4.677	2501035.743	1117426.098	384.450
2459292.158388013	18	3	2021	15	48	4.724	2501035.998	1117426.016	384.447
2459292.158389529	18	3	2021	15	48	4.855	2501036.269	1117425.929	384.445
2459292.158390073	18	3	2021	15	48	4.902	2501036.527	1117425.845	384.449
2459292.158390130	18	3	2021	15	48	4.907	2501037.091	1117425.672	384.445
2459292.158391589	18	3	2021	15	48	5.033	2501037.370	1117425.582	384.449
2459292.158392121	18	3	2021	15	48	5.079	2501037.649	1117425.497	384.443
2459292.158392943	18	3	2021	15	48	5.150	2501037.919	1117425.411	384.449
2459292.158393522	18	3	2021	15	48	5.200	2501038.210	1117425.319	384.451
2459292.158394460	18	3	2021	15	48	5.281	2501038.516	1117425.225	384.449
2459292.158395004	18	3	2021	15	48	5.328	2501038.806	1117425.135	384.454
2459292.158395663	18	3	2021	15	48	5.385	2501039.104	1117425.045	384.449
2459292.158396600	18	3	2021	15	48	5.466	2501039.404	1117424.955	384.450
2459292.158397341	18	3	2021	15	48	5.530	2501040.004	1117424.773	384.452
2459292.158398360	18	3	2021	15	48	5.618	2501040.294	1117424.680	384.454
2459292.158399031	18	3	2021	15	48	5.676	2501040.586	1117424.588	384.454
2459292.158399621	18	3	2021	15	48	5.727	2501040.901	1117424.494	384.456
2459292.158400107	18	3	2021	15	48	5.769	2501041.192	1117424.377	384.458
2459292.158400894	18	3	2021	15	48	5.837	2501041.501	1117424.309	384.456
2459292.158401473	18	3	2021	15	48	5.887	2501041.812	1117424.209	384.459
2459292.158402237	18	3	2021	15	48	5.953	2501042.097	1117424.120	384.458
2459292.158402781	18	3	2021	15	48	6.000	2501042.418	1117424.020	384.461
2459292.158403429	18	3	2021	15	48	6.056	2501042.727	1117423.919	384.464
2459292.158405096	18	3	2021	15	48	6.200	2501043.033	1117423.818	384.467
2459292.158405906	18	3	2021	15	48	6.270	2501043.370	1117423.718	384.466
2459292.158406462	18	3	2021	15	48	6.318	2501043.671	1117423.616	384.469
2459292.158406878	18	3	2021	15	48	6.354	2501044.276	1117423.431	384.474
2459292.158407885	18	3	2021	15	48	6.441	2501044.585	1117423.332	384.474
2459292.158408452	18	3	2021	15	48	6.490	2501044.894	1117423.235	384.477
2459292.158409239	18	3	2021	15	48	6.558	2501045.237	1117423.133	384.469
2459292.158409725	18	3	2021	15	48	6.600	2501045.535	1117423.041	384.484
2459292.158410258	18	3	2021	15	48	6.646	2501045.850	1117422.944	384.485
2459292.158411080	18	3	2021	15	48	6.717	2501046.174	1117422.848	384.487
2459292.158411682	18	3	2021	15	48	6.769	2501046.476	1117422.751	384.490
2459292.158412457	18	3	2021	15	48	6.836	2501047.113	1117422.555	384.500
2459292.158413568	18	3	2021	15	48	6.932	2501047.422	1117422.460	384.502
2459292.158414540	18	3	2021	15	48	7.016	2501048.394	1117422.161	384.508
2459292.158416288	18	3	2021	15	48	7.167	2501048.711	1117422.058	384.512
2459292.158416670	18	3	2021	15	48	7.200	2501049.059	1117421.961	384.516
2459292.158417225	18	3	2021	15	48	7.248	2501049.356	1117421.858	384.514
2459292.158419182	18	3	2021	15	48	7.417	2501050.344	1117421.555	384.522
2459292.158420373	18	3	2021	15	48	7.520	2501050.999	1117421.360	384.528
2459292.158421484	18	3	2021	15	48	7.616	2501051.332	1117421.255	384.530
2459292.158422144	18	3	2021	15	48	7.673	2501051.665	1117421.152	384.531
2459292.158423614	18	3	2021	15	48	7.800	2501052.348	1117420.954	384.535
2459292.158424772	18	3	2021	15	48	7.900	2501052.659	1117420.845	384.538
2459292.158424980	18	3	2021	15	48	7.918	2501053.334	1117420.647	384.544
2459292.158426114	18	3	2021	15	48	8.016	2501053.674	1117420.545	384.542
2459292.158426670	18	3	2021	15	48	8.064	2501054.346	1117420.350	384.550
2459292.158427885	18	3	2021	15	48	8.169	2501054.679	1117420.251	384.551
2459292.158428545	18	3	2021	15	48	8.226	2501055.030	1117420.143	384.553
2459292.158430212	18	3	2021	15	48	8.370	2501055.699	1117419.942	384.556
2459292.158431439	18	3	2021	15	48	8.476	2501056.037	1117419.838	384.560
2459292.158432145	18	3	2021	15	48	8.537	2501056.385	1117419.732	384.561
2459292.158432793	18	3	2021	15	48	8.593	2501057.066	1117419.519	384.565
2459292.158432886	18	3	2021	15	48	8.601	2501057.413	1117419.414	384.567
2459292.158433441	18	3	2021	15	48	8.649	2501057.755	1117419.307	384.567
2459292.158434205	18	3	2021	15	48	8.715	2501058.107	1117419.202	384.571
2459292.158434830	18	3	2021	15	48	8.769	2501058.413	1117419.108	384.571
2459292.158435397	18	3	2021	15	48	8.818	2501059.104	1117418.900	384.577
2459292.158437504	18	3	2021	15	48	9.000	2501059.432	1117418.787	384.578
2459292.158438082	18	3	2021	15	48	9.050	2501060.107	1117418.592	384.579
2459292.158439483	18	3	2021	15	48	9.171	2501060.432	1117418.497	384.582
2459292.158439633	18	3	2021	15	48	9.184	2501060.765	1117418.401	384.587
2459292.158440189	18	3	2021	15	48	9.232	2501061.119	1117418.295	384.586
2459292.158440872	18	3	2021	15	48	9.291	2501061.445	1117418.202	384.586
2459292.158441508	18	3	2021	15	48	9.346	2501061.774	1117418.103	384.590
2459292.158441959	18	3	2021	15	48	9.385	2501062.146	1117417.989	384.590
2459292.158442758	18	3	2021	15	48	9.454	2501062.502	1117417.886	384.594
2459292.158443325	18	3	2021	15	48	9.503	2501063.154	1117417.692	384.595
2459292.158444263	18	3	2021	15	48	9.584	2501063.499	1117417.581	384.598
2459292.158445038	18	3	2021	15	48	9.651	2501063.827	1117417.486	384.602
2459292.158445756	18	3	2021	15	48	9.713	2501064.169	1117417.383	384.598
2459292.158446219	18	3	2021	15	48	9.753	2501064.520	1117417.278	384.597
2459292.158447017	18	3	2021	15	48	9.822	2501065.529	1117416.974	384.605
2459292.158448742	18	3	2021	15	48	9.971	2501065.879	1117416.864	384.608
2459292.158449078	18	3	2021	15	48	10.000	2501066.226	1117416.759	384.610
2459292.158449633	18	3	2021	15	48	10.048	2501066.563	1117416.662	384.611
2459292.158451173	18	3	2021	15	48	10.181	2501067.251	1117416.448	384.615
2459292.158452365	18	3	2021	15	48	10.284	2501067.589	1117416.347	384.615
2459292.158452932	18	3	2021	15	48	10.333	2501067.944	1117416.243	384.619
2459292.158453557	18	3	2021	15	48	10.387	2501068.280	1117416.147	384.618
2459292.158453533	18	3	2021	15	48	10.385	2501068.650	1117416.031	384.620
2459292.158454251	18	3	2021	15	48	10.447	2501068.982	1117415.934	384.624
2459292.158454795	18	3	2021	15	48	10.494	2501069.684	1117415.726	384.628
2459292.158455848	18	3	2021	15	48	10.585	2501070.017	1117415.624	384.626
2459292.158456381	18	3	2021	15	48	10.631	2501070.381	1117415.515	384.633
2459292.158457121	18	3	2021	15	48	10.695	2501071.062	1117415.309	384.639
2459292.158457978	18	3	2021	15	48	10.769	2501071.400	1117415.210	384.644
2459292.158458707	18	3	2021	15	48	10.832	2501071.746	1117415.101	384.646
2459292.158459251	18	3	2021	15	48	10.879	2501072.104	1117414.999	384.646
2459292.158460929	18	3	2021	15	48	11.024	2501072.447	1117414.893	384.651
2459292.158461508	18	3	2021	15	48	11.074	2501072.793	1117414.788	384.656
2459292.158462110	18	3	2021	15	48	11.126	2501073.143	1117414.687	384.655
2459292.158462654	18	3	2021	15	48	11.173	2501073.476	1117414.581	384.661
