#Julian Date	Day	Month	Year	Hour	Minute	Second	East	North	Altitude
#[j]	[j]	[mois]	[année]	[h]	[min]	[s]	[m]	[m]	[m]
2459292.158527057	18	3	2021	15	48	16.738	2501116.548	1117402.103	385.254
2459292.158528678	18	3	2021	15	48	16.878	2501117.119	1117401.944	385.257
2459292.158529372	18	3	2021	15	48	16.938	2501117.701	1117401.781	385.267
2459292.158530274	18	3	2021	15	48	17.016	2501118.286	1117401.616	385.268
2459292.158531363	18	3	2021	15	48	17.110	2501118.892	1117401.446	385.279
2459292.158532231	18	3	2021	15	48	17.185	2501119.461	1117401.286	385.282
2459292.158532948	18	3	2021	15	48	17.247	2501120.061	1117401.116	385.294
2459292.158533955	18	3	2021	15	48	17.334	2501120.634	1117400.951	385.298
2459292.158534545	18	3	2021	15	48	17.385	2501121.229	1117400.774	385.312
2459292.158535275	18	3	2021	15	48	17.448	2501121.773	1117400.619	385.317
2459292.158536178	18	3	2021	15	48	17.526	2501122.367	1117400.439	385.328
2459292.158537208	18	3	2021	15	48	17.615	2501122.929	1117400.272	385.339
2459292.158537937	18	3	2021	15	48	17.678	2501123.536	1117400.096	385.352
2459292.158538805	18	3	2021	15	48	17.753	2501124.674	1117399.768	385.375
2459292.158540610	18	3	2021	15	48	17.909	2501125.232	1117399.600	385.393
2459292.158541305	18	3	2021	15	48	17.969	2501125.817	1117399.437	385.401
2459292.158542207	18	3	2021	15	48	18.047	2501126.388	1117399.267	385.420
2459292.158543110	18	3	2021	15	48	18.125	2501126.952	1117399.112	385.428
2459292.158543978	18	3	2021	15	48	18.200	2501127.512	1117398.953	385.446
2459292.158544708	18	3	2021	15	48	18.263	2501128.088	1117398.791	385.452
2459292.158545749	18	3	2021	15	48	18.353	2501128.639	1117398.636	385.465
2459292.158546478	18	3	2021	15	48	18.416	2501129.215	1117398.475	385.473
2459292.158547381	18	3	2021	15	48	18.494	2501129.783	1117398.307	385.487
2459292.158548249	18	3	2021	15	48	18.569	2501130.348	1117398.151	385.499
2459292.158548967	18	3	2021	15	48	18.631	2501130.904	1117397.990	385.513
2459292.158549892	18	3	2021	15	48	18.711	2501131.451	1117397.836	385.523
2459292.158550737	18	3	2021	15	48	18.784	2501131.998	1117397.672	385.537
2459292.158551640	18	3	2021	15	48	18.862	2501132.514	1117397.525	385.544
2459292.158552370	18	3	2021	15	48	18.925	2501133.056	1117397.371	385.555
2459292.158553422	18	3	2021	15	48	19.016	2501133.623	1117397.211	385.569
2459292.158554140	18	3	2021	15	48	19.078	2501134.161	1117397.059	385.581
2459292.158554835	18	3	2021	15	48	19.138	2501134.671	1117396.915	385.589
2459292.158555738	18	3	2021	15	48	19.216	2501135.211	1117396.760	385.600
2459292.158556455	18	3	2021	15	48	19.278	2501135.751	1117396.610	385.617
2459292.158557497	18	3	2021	15	48	19.368	2501136.258	1117396.456	385.632
2459292.158558226	18	3	2021	15	48	19.431	2501136.762	1117396.313	385.637
2459292.158559129	18	3	2021	15	48	19.509	2501137.318	1117396.156	385.647
2459292.158559997	18	3	2021	15	48	19.584	2501137.794	1117396.018	385.668
2459292.158560714	18	3	2021	15	48	19.646	2501138.314	1117395.861	385.677
2459292.158561443	18	3	2021	15	48	19.709	2501138.825	1117395.717	385.686
2459292.158562138	18	3	2021	15	48	19.769	2501139.320	1117395.579	385.700
2459292.158562867	18	3	2021	15	48	19.832	2501139.835	1117395.430	385.714
2459292.158563677	18	3	2021	15	48	19.902	2501140.375	1117395.272	385.729
2459292.158564430	18	3	2021	15	48	19.967	2501140.856	1117395.135	385.743
2459292.158565171	18	3	2021	15	48	20.031	2501141.367	1117394.992	385.755
2459292.158566224	18	3	2021	15	48	20.122	2501142.790	1117394.582	385.789
2459292.158568538	18	3	2021	15	48	20.322	2501143.834	1117394.279	385.813
2459292.158570529	18	3	2021	15	48	20.494	2501144.746	1117394.013	385.833
2459292.158571582	18	3	2021	15	48	20.585	2501145.250	1117393.867	385.851
2459292.158572300	18	3	2021	15	48	20.647	2501145.692	1117393.741	385.859
2459292.158573029	18	3	2021	15	48	20.710	2501146.160	1117393.608	385.870
2459292.158573712	18	3	2021	15	48	20.769	2501146.631	1117393.473	385.875
2459292.158574615	18	3	2021	15	48	20.847	2501147.145	1117393.328	385.884
2459292.158575344	18	3	2021	15	48	20.910	2501147.643	1117393.184	385.907
2459292.158576386	18	3	2021	15	48	21.000	2501148.109	1117393.055	385.923
2459292.158576930	18	3	2021	15	48	21.047	2501148.572	1117392.921	385.938
2459292.158577844	18	3	2021	15	48	21.126	2501149.034	1117392.794	385.952
2459292.158578516	18	3	2021	15	48	21.184	2501149.497	1117392.660	385.967
2459292.158579511	18	3	2021	15	48	21.270	2501149.995	1117392.519	385.984
2459292.158580229	18	3	2021	15	48	21.332	2501150.441	1117392.384	385.989
2459292.158580830	18	3	2021	15	48	21.384	2501150.896	1117392.257	386.011
2459292.158581560	18	3	2021	15	48	21.447	2501151.819	1117391.990	386.034
2459292.158583515	18	3	2021	15	48	21.616	2501152.728	1117391.724	386.059
2459292.158584777	18	3	2021	15	48	21.725	2501153.166	1117391.597	386.067
2459292.158585645	18	3	2021	15	48	21.800	2501153.592	1117391.477	386.084
2459292.158586189	18	3	2021	15	48	21.847	2501154.083	1117391.339	386.090
2459292.158586918	18	3	2021	15	48	21.910	2501154.502	1117391.222	386.108
2459292.158587601	18	3	2021	15	48	21.969	2501154.959	1117391.090	386.120
2459292.158588330	18	3	2021	15	48	22.032	2501155.391	1117390.969	386.134
2459292.158589233	18	3	2021	15	48	22.110	2501155.841	1117390.841	386.148
2459292.158590102	18	3	2021	15	48	22.185	2501156.271	1117390.722	386.162
2459292.158590646	18	3	2021	15	48	22.232	2501156.707	1117390.589	386.171
2459292.158591363	18	3	2021	15	48	22.294	2501157.153	1117390.462	386.186
2459292.158592231	18	3	2021	15	48	22.369	2501157.585	1117390.336	386.194
2459292.158592960	18	3	2021	15	48	22.432	2501157.995	1117390.217	386.207
2459292.158593701	18	3	2021	15	48	22.496	2501158.437	1117390.089	386.218
2459292.158594268	18	3	2021	15	48	22.545	2501158.853	1117389.965	386.231
2459292.158595078	18	3	2021	15	48	22.615	2501159.267	1117389.852	386.242
2459292.158595622	18	3	2021	15	48	22.662	2501159.683	1117389.731	386.257
2459292.158596363	18	3	2021	15	48	22.726	2501160.099	1117389.608	386.266
2459292.158597393	18	3	2021	15	48	22.815	2501160.524	1117389.486	386.280
2459292.158598122	18	3	2021	15	48	22.878	2501160.925	1117389.372	386.291
2459292.158598654	18	3	2021	15	48	22.924	2501161.327	1117389.256	386.301
2459292.158599534	18	3	2021	15	48	23.000	2501161.740	1117389.141	386.312
2459292.158600067	18	3	2021	15	48	23.046	2501162.142	1117389.028	386.322
2459292.158600796	18	3	2021	15	48	23.109	2501162.554	1117388.910	386.332
2459292.158601676	18	3	2021	15	48	23.185	2501162.946	1117388.802	386.341
2459292.158602393	18	3	2021	15	48	23.247	2501163.324	1117388.693	386.351
2459292.158777914	18	3	2021	15	48	38.412	2501200.845	1117377.919	387.548
2459292.158780992	18	3	2021	15	48	38.678	2501200.845	1117377.918	387.549
2459292.158782589	18	3	2021	15	48	38.816	2501200.846	1117377.920	387.547
2459292.158783492	18	3	2021	15	48	38.894	2501200.845	1117377.918	387.549
2459292.158784221	18	3	2021	15	48	38.957	2501200.845	1117377.919	387.547
2459292.158784719	18	3	2021	15	48	39.000	2501200.845	1117377.920	387.547
2459292.158785275	18	3	2021	15	48	39.048	2501200.845	1117377.919	387.549
2459292.158785819	18	3	2021	15	48	39.095	2501200.846	1117377.923	387.543
2459292.158786548	18	3	2021	15	48	39.158	2501200.846	1117377.922	387.549
2459292.158787034	18	3	2021	15	48	39.200	2501200.845	1117377.920	387.548
2459292.158787578	18	3	2021	15	48	39.247	2501200.845	1117377.920	387.548
2459292.158788481	18	3	2021	15	48	39.325	2501200.845	1117377.918	387.548
2459292.158789349	18	3	2021	15	48	39.400	2501200.846	1117377.921	387.547
2459292.158790078	18	3	2021	15	48	39.463	2501200.845	1117377.918	387.546
2459292.158790610	18	3	2021	15	48	39.509	2501200.845	1117377.919	387.547
2459292.158791154	18	3	2021	15	48	39.556	2501200.846	1117377.920	387.548
2459292.158791664	18	3	2021	15	48	39.600	2501200.845	1117377.918	387.550
2459292.158792393	18	3	2021	15	48	39.663	2501200.846	1117377.921	387.546
2459292.158793469	18	3	2021	15	48	39.756	2501200.845	1117377.920	387.548
2459292.158794152	18	3	2021	15	48	39.815	2501200.846	1117377.922	387.546
2459292.158794881	18	3	2021	15	48	39.878	2501200.846	1117377.923	387.547
2459292.158796108	18	3	2021	15	48	39.984	2501200.846	1117377.922	387.546
2459292.158796652	18	3	2021	15	48	40.031	2501200.846	1117377.921	387.546
2459292.158797196	18	3	2021	15	48	40.078	2501200.846	1117377.922	387.544
2459292.158797740	18	3	2021	15	48	40.125	2501200.846	1117377.920	387.545
2459292.158798423	18	3	2021	15	48	40.184	2501200.846	1117377.921	387.548
2459292.158798967	18	3	2021	15	48	40.231	2501200.846	1117377.921	387.546
2459292.158799684	18	3	2021	15	48	40.293	2501200.845	1117377.920	387.547
2459292.158800194	18	3	2021	15	48	40.337	2501200.846	1117377.922	387.544
2459292.158801282	18	3	2021	15	48	40.431	2501200.846	1117377.921	387.548
2459292.158801837	18	3	2021	15	48	40.479	2501200.847	1117377.923	387.545
2459292.158803238	18	3	2021	15	48	40.600	2501200.847	1117377.923	387.543
2459292.158804325	18	3	2021	15	48	40.694	2501200.846	1117377.921	387.548
2459292.158805552	18	3	2021	15	48	40.800	2501200.847	1117377.923	387.544
2459292.158806096	18	3	2021	15	48	40.847	2501200.846	1117377.922	387.547
2459292.158806641	18	3	2021	15	48	40.894	2501200.846	1117377.921	387.546
2459292.158807358	18	3	2021	15	48	40.956	2501200.847	1117377.923	387.547
2459292.158808053	18	3	2021	15	48	41.016	2501200.847	1117377.923	387.546
2459292.158809129	18	3	2021	15	48	41.109	2501200.846	1117377.920	387.546
2459292.158809673	18	3	2021	15	48	41.156	2501200.846	1117377.921	387.547
2459292.158810367	18	3	2021	15	48	41.216	2501200.847	1117377.923	387.546
2459292.158810911	18	3	2021	15	48	41.263	2501200.846	1117377.921	387.549
2459292.158811444	18	3	2021	15	48	41.309	2501200.845	1117377.918	387.549
2459292.158812138	18	3	2021	15	48	41.369	2501200.847	1117377.924	387.546
2459292.158812867	18	3	2021	15	48	41.432	2501200.846	1117377.923	387.548
2459292.158813411	18	3	2021	15	48	41.479	2501200.846	1117377.922	387.550
2459292.158814268	18	3	2021	15	48	41.553	2501200.846	1117377.921	387.549
2459292.158815344	18	3	2021	15	48	41.646	2501200.847	1117377.924	387.548
2459292.158816942	18	3	2021	15	48	41.784	2501200.847	1117377.923	387.547
2459292.158817497	18	3	2021	15	48	41.832	2501200.846	1117377.922	387.548
2459292.158818041	18	3	2021	15	48	41.879	2501200.846	1117377.922	387.549
2459292.158818585	18	3	2021	15	48	41.926	2501200.846	1117377.923	387.545
2459292.158819268	18	3	2021	15	48	41.985	2501200.846	1117377.922	387.548
2459292.158819985	18	3	2021	15	48	42.047	2501200.847	1117377.922	387.548
2459292.158820529	18	3	2021	15	48	42.094	2501200.846	1117377.922	387.551
2459292.158821756	18	3	2021	15	48	42.200	2501200.847	1117377.924	387.547
2459292.158822289	18	3	2021	15	48	42.246	2501200.846	1117377.922	387.549
2459292.158823018	18	3	2021	15	48	42.309	2501200.847	1117377.923	387.545
2459292.158824071	18	3	2021	15	48	42.400	2501200.846	1117377.922	387.549
2459292.158824615	18	3	2021	15	48	42.447	2501200.847	1117377.922	387.547
2459292.158825170	18	3	2021	15	48	42.495	2501200.846	1117377.921	387.547
2459292.158825899	18	3	2021	15	48	42.558	2501200.846	1117377.921	387.547
2459292.158826559	18	3	2021	15	48	42.615	2501200.847	1117377.923	387.547
2459292.158827103	18	3	2021	15	48	42.662	2501200.846	1117377.921	387.547
2459292.158827798	18	3	2021	15	48	42.722	2501200.846	1117377.922	387.547
2459292.158829059	18	3	2021	15	48	42.831	2501200.846	1117377.922	387.549
2459292.158830147	18	3	2021	15	48	42.925	2501200.846	1117377.922	387.547
2459292.158830657	18	3	2021	15	48	42.969	2501200.847	1117377.923	387.547
2459292.158831374	18	3	2021	15	48	43.031	2501200.846	1117377.920	387.550
2459292.158831837	18	3	2021	15	48	43.071	2501200.846	1117377.920	387.547
2459292.158832555	18	3	2021	15	48	43.133	2501200.846	1117377.922	387.550
2459292.158833145	18	3	2021	15	48	43.184	2501200.846	1117377.921	387.549
2459292.158833690	18	3	2021	15	48	43.231	2501200.846	1117377.921	387.548
2459292.158834233	18	3	2021	15	48	43.278	2501200.846	1117377.921	387.552
2459292.158834963	18	3	2021	15	48	43.341	2501200.847	1117377.923	387.547
2459292.158835645	18	3	2021	15	48	43.400	2501200.846	1117377.922	387.549
2459292.158836375	18	3	2021	15	48	43.463	2501200.846	1117377.921	387.544
2459292.158837277	18	3	2021	15	48	43.541	2501200.846	1117377.920	387.549
2459292.158837960	18	3	2021	15	48	43.600	2501200.846	1117377.922	387.547
2459292.158838492	18	3	2021	15	48	43.646	2501200.846	1117377.923	387.546
2459292.158839222	18	3	2021	15	48	43.709	2501200.847	1117377.923	387.548
2459292.158839765	18	3	2021	15	48	43.756	2501200.846	1117377.922	387.546
2459292.158840449	18	3	2021	15	48	43.815	2501200.846	1117377.922	387.549
2459292.158841536	18	3	2021	15	48	43.909	2501200.846	1117377.922	387.545
2459292.158842081	18	3	2021	15	48	43.956	2501200.847	1117377.922	387.546
2459292.158842763	18	3	2021	15	48	44.015	2501200.847	1117377.923	387.546
2459292.158843851	18	3	2021	15	48	44.109	2501200.847	1117377.922	387.546
2459292.158844361	18	3	2021	15	48	44.153	2501200.846	1117377.922	387.548
2459292.158845078	18	3	2021	15	48	44.215	2501200.847	1117377.923	387.546
2459292.158845773	18	3	2021	15	48	44.275	2501200.847	1117377.924	387.544
2459292.158847590	18	3	2021	15	48	44.432	2501200.846	1117377.921	387.546
2459292.158848041	18	3	2021	15	48	44.471	2501200.846	1117377.922	387.546
2459292.158848770	18	3	2021	15	48	44.534	2501200.846	1117377.921	387.546
2459292.158849176	18	3	2021	15	48	44.569	2501200.846	1117377.921	387.550
2459292.158849893	18	3	2021	15	48	44.631	2501200.846	1117377.921	387.546
2459292.158850981	18	3	2021	15	48	44.725	2501200.846	1117377.921	387.549
2459292.158851664	18	3	2021	15	48	44.784	2501200.847	1117377.922	387.544
2459292.158852381	18	3	2021	15	48	44.846	2501200.846	1117377.922	387.546
2459292.158852926	18	3	2021	15	48	44.893	2501200.846	1117377.922	387.549
2459292.158853469	18	3	2021	15	48	44.940	2501200.847	1117377.923	387.544
2459292.158853978	18	3	2021	15	48	44.984	2501200.846	1117377.922	387.545
2459292.158855784	18	3	2021	15	48	45.140	2501200.846	1117377.922	387.547
2459292.158856294	18	3	2021	15	48	45.184	2501200.846	1117377.922	387.545
2459292.158857022	18	3	2021	15	48	45.247	2501200.846	1117377.922	387.547
2459292.158857555	18	3	2021	15	48	45.293	2501200.846	1117377.922	387.548
2459292.158858249	18	3	2021	15	48	45.353	2501200.847	1117377.923	387.547
2459292.158859337	18	3	2021	15	48	45.447	2501200.846	1117377.921	387.547
2459292.158860055	18	3	2021	15	48	45.509	2501200.847	1117377.923	387.546
2459292.158860599	18	3	2021	15	48	45.556	2501200.846	1117377.922	387.548
2459292.158861108	18	3	2021	15	48	45.600	2501200.846	1117377.921	387.548
2459292.158861652	18	3	2021	15	48	45.647	2501200.847	1117377.924	387.548
2459292.158862370	18	3	2021	15	48	45.709	2501200.846	1117377.922	387.547
2459292.158862914	18	3	2021	15	48	45.756	2501200.846	1117377.922	387.549
2459292.158863608	18	3	2021	15	48	45.816	2501200.847	1117377.923	387.546
2459292.158864152	18	3	2021	15	48	45.863	2501200.846	1117377.920	387.547
2459292.158864708	18	3	2021	15	48	45.911	2501200.846	1117377.919	387.544
2459292.158865252	18	3	2021	15	48	45.958	2501200.847	1117377.922	387.546
2459292.158865923	18	3	2021	15	48	46.016	2501200.846	1117377.922	387.547
2459292.158866455	18	3	2021	15	48	46.062	2501200.846	1117377.922	387.545
2459292.158866999	18	3	2021	15	48	46.109	2501200.846	1117377.922	387.546
2459292.158867509	18	3	2021	15	48	46.153	2501200.846	1117377.920	387.547
2459292.158868238	18	3	2021	15	48	46.216	2501200.846	1117377.921	387.544
2459292.158868770	18	3	2021	15	48	46.262	2501200.846	1117377.921	387.547
2459292.158869499	18	3	2021	15	48	46.325	2501200.846	1117377.922	387.547
2459292.158870194	18	3	2021	15	48	46.385	2501200.847	1117377.923	387.546
2459292.158870911	18	3	2021	15	48	46.447	2501200.846	1117377.922	387.546
2459292.158871814	18	3	2021	15	48	46.525	2501200.847	1117377.924	387.545
2459292.158872497	18	3	2021	15	48	46.584	2501200.846	1117377.922	387.545
2459292.158873215	18	3	2021	15	48	46.646	2501200.847	1117377.924	387.545
2459292.158874268	18	3	2021	15	48	46.737	2501200.846	1117377.922	387.547
2459292.158876444	18	3	2021	15	48	46.925	2501200.846	1117377.922	387.548
2459292.158877126	18	3	2021	15	48	46.984	2501200.847	1117377.923	387.544
2459292.158877856	18	3	2021	15	48	47.047	2501200.847	1117377.923	387.545
2459292.158878388	18	3	2021	15	48	47.093	2501200.847	1117377.923	387.546
2459292.158878932	18	3	2021	15	48	47.140	2501200.847	1117377.924	387.544
2459292.158879627	18	3	2021	15	48	47.200	2501200.847	1117377.924	387.545
2459292.158880171	18	3	2021	15	48	47.247	2501200.847	1117377.923	387.544
2459292.158880911	18	3	2021	15	48	47.311	2501200.847	1117377.923	387.545
2459292.158881456	18	3	2021	15	48	47.358	2501200.846	1117377.922	387.545
2459292.158881941	18	3	2021	15	48	47.400	2501200.847	1117377.924	387.543
2459292.158882474	18	3	2021	15	48	47.446	2501200.847	1117377.923	387.543
2459292.158883017	18	3	2021	15	48	47.493	2501200.847	1117377.924	387.543
2459292.158883724	18	3	2021	15	48	47.554	2501200.847	1117377.924	387.544
2459292.158884627	18	3	2021	15	48	47.632	2501200.847	1117377.923	387.543
2459292.158885529	18	3	2021	15	48	47.710	2501200.847	1117377.924	387.544
2459292.158886039	18	3	2021	15	48	47.754	2501200.847	1117377.924	387.543
2459292.158886756	18	3	2021	15	48	47.816	2501200.847	1117377.923	387.542
2459292.158887300	18	3	2021	15	48	47.863	2501200.847	1117377.923	387.543
2459292.158887844	18	3	2021	15	48	47.910	2501200.847	1117377.923	387.542
2459292.158888388	18	3	2021	15	48	47.957	2501200.847	1117377.923	387.544
2459292.158889244	18	3	2021	15	48	48.031	2501200.846	1117377.922	387.547
2459292.158890333	18	3	2021	15	48	48.125	2501200.847	1117377.923	387.547
2459292.158890830	18	3	2021	15	48	48.168	2501200.847	1117377.923	387.546
2459292.158891559	18	3	2021	15	48	48.231	2501200.846	1117377.921	387.547
2459292.158892103	18	3	2021	15	48	48.278	2501200.847	1117377.924	387.546
2459292.158892798	18	3	2021	15	48	48.338	2501200.847	1117377.924	387.546
2459292.158894418	18	3	2021	15	48	48.478	2501200.846	1117377.922	387.547
2459292.158894927	18	3	2021	15	48	48.522	2501200.847	1117377.924	387.546
2459292.158896201	18	3	2021	15	48	48.632	2501200.846	1117377.922	387.547
2459292.158897289	18	3	2021	15	48	48.726	2501200.847	1117377.923	387.547
2459292.158898145	18	3	2021	15	48	48.800	2501200.846	1117377.923	387.547
2459292.158898677	18	3	2021	15	48	48.846	2501200.846	1117377.923	387.547
2459292.158899406	18	3	2021	15	48	48.909	2501200.847	1117377.923	387.547
2459292.158899950	18	3	2021	15	48	48.956	2501200.847	1117377.923	387.549
2459292.158900460	18	3	2021	15	48	49.000	2501200.846	1117377.922	387.547
2459292.158901177	18	3	2021	15	48	49.062	2501200.847	1117377.923	387.547
2459292.158901860	18	3	2021	15	48	49.121	2501200.847	1117377.924	387.546
2459292.158902948	18	3	2021	15	48	49.215	2501200.846	1117377.923	387.547
2459292.158904036	18	3	2021	15	48	49.309	2501200.847	1117377.923	387.547
2459292.158904580	18	3	2021	15	48	49.356	2501200.847	1117377.923	387.547
2459292.158905275	18	3	2021	15	48	49.416	2501200.847	1117377.924	387.547
2459292.158905992	18	3	2021	15	48	49.478	2501200.847	1117377.923	387.545
2459292.158906536	18	3	2021	15	48	49.525	2501200.847	1117377.923	387.546
2459292.158907046	18	3	2021	15	48	49.569	2501200.847	1117377.923	387.547
2459292.158907763	18	3	2021	15	48	49.631	2501200.847	1117377.923	387.546
2459292.158908851	18	3	2021	15	48	49.725	2501200.847	1117377.923	387.547
2459292.158909719	18	3	2021	15	48	49.800	2501200.846	1117377.921	387.547
2459292.158910622	18	3	2021	15	48	49.878	2501200.847	1117377.923	387.546
2459292.158911293	18	3	2021	15	48	49.936	2501200.846	1117377.922	387.546
2459292.158912393	18	3	2021	15	48	50.031	2501200.846	1117377.923	387.546
2459292.158912937	18	3	2021	15	48	50.078	2501200.847	1117377.922	387.547
2459292.158913620	18	3	2021	15	48	50.137	2501200.847	1117377.924	387.545
2459292.158914881	18	3	2021	15	48	50.246	2501200.847	1117377.923	387.547
2459292.158915425	18	3	2021	15	48	50.293	2501200.847	1117377.923	387.546
2459292.158916119	18	3	2021	15	48	50.353	2501200.847	1117377.923	387.547
2459292.158917022	18	3	2021	15	48	50.431	2501200.847	1117377.923	387.547
2459292.158917740	18	3	2021	15	48	50.493	2501200.847	1117377.923	387.547
2459292.158918284	18	3	2021	15	48	50.540	2501200.847	1117377.923	387.547
2459292.158918979	18	3	2021	15	48	50.600	2501200.847	1117377.924	387.547
2459292.158919523	18	3	2021	15	48	50.647	2501200.847	1117377.924	387.546
2459292.158920067	18	3	2021	15	48	50.694	2501200.847	1117377.924	387.547
2459292.158920935	18	3	2021	15	48	50.769	2501200.847	1117377.924	387.547
2459292.158921652	18	3	2021	15	48	50.831	2501200.847	1117377.924	387.546
2459292.158922196	18	3	2021	15	48	50.878	2501200.847	1117377.924	387.545
2459292.158922740	18	3	2021	15	48	50.925	2501200.847	1117377.925	387.547
2459292.158923249	18	3	2021	15	48	50.969	2501200.847	1117377.925	387.546
2459292.158924696	18	3	2021	15	48	51.094	2501200.847	1117377.923	387.546
2459292.158925749	18	3	2021	15	48	51.185	2501200.847	1117377.923	387.546
2459292.158926294	18	3	2021	15	48	51.232	2501200.847	1117377.924	387.547
2459292.158926757	18	3	2021	15	48	51.272	2501200.847	1117377.924	387.546
2459292.158927497	18	3	2021	15	48	51.336	2501200.847	1117377.924	387.547
2459292.158928597	18	3	2021	15	48	51.431	2501200.847	1117377.924	387.546
2459292.158929141	18	3	2021	15	48	51.478	2501200.847	1117377.924	387.547
2459292.158929685	18	3	2021	15	48	51.525	2501200.847	1117377.924	387.547
2459292.158930379	18	3	2021	15	48	51.585	2501200.847	1117377.924	387.547
2459292.158930923	18	3	2021	15	48	51.632	2501200.847	1117377.924	387.546
2459292.158931641	18	3	2021	15	48	51.694	2501200.847	1117377.924	387.547
2459292.158932335	18	3	2021	15	48	51.754	2501200.847	1117377.923	387.546
2459292.158933400	18	3	2021	15	48	51.846	2501200.847	1117377.925	387.547
2459292.158933944	18	3	2021	15	48	51.893	2501200.847	1117377.925	387.546
2459292.158934487	18	3	2021	15	48	51.940	2501200.847	1117377.924	387.547
2459292.158935182	18	3	2021	15	48	52.000	2501200.847	1117377.924	387.546
2459292.158935911	18	3	2021	15	48	52.063	2501200.847	1117377.924	387.547
2459292.158936629	18	3	2021	15	48	52.125	2501200.847	1117377.924	387.545
2459292.158937497	18	3	2021	15	48	52.200	2501200.847	1117377.925	387.547
2459292.158938041	18	3	2021	15	48	52.247	2501200.847	1117377.925	387.546
2459292.158938909	18	3	2021	15	48	52.322	2501200.847	1117377.925	387.547
2459292.158940263	18	3	2021	15	48	52.439	2501200.847	1117377.924	387.546
2459292.158941178	18	3	2021	15	48	52.518	2501200.847	1117377.924	387.546
2459292.158941490	18	3	2021	15	48	52.545	2501200.847	1117377.924	387.546
2459292.158942300	18	3	2021	15	48	52.615	2501200.847	1117377.924	387.546
2459292.158943411	18	3	2021	15	48	52.711	2501200.847	1117377.924	387.547
2459292.158944615	18	3	2021	15	48	52.815	2501200.847	1117377.924	387.547
2459292.158945159	18	3	2021	15	48	52.862	2501200.847	1117377.924	387.548
2459292.158945888	18	3	2021	15	48	52.925	2501200.847	1117377.924	387.547
2459292.158946398	18	3	2021	15	48	52.969	2501200.847	1117377.924	387.546
2459292.158946930	18	3	2021	15	48	53.015	2501200.847	1117377.924	387.547
2459292.158947659	18	3	2021	15	48	53.078	2501200.847	1117377.924	387.547
2459292.158948203	18	3	2021	15	48	53.125	2501200.847	1117377.924	387.547
2459292.158948897	18	3	2021	15	48	53.185	2501200.847	1117377.924	387.547
2459292.158949615	18	3	2021	15	48	53.247	2501200.847	1117377.923	387.547
2459292.158950344	18	3	2021	15	48	53.310	2501200.847	1117377.923	387.547
2459292.158951212	18	3	2021	15	48	53.385	2501200.847	1117377.923	387.546
2459292.158951930	18	3	2021	15	48	53.447	2501200.846	1117377.921	387.547
2459292.158952474	18	3	2021	15	48	53.494	2501200.847	1117377.924	387.547
2459292.158953701	18	3	2021	15	48	53.600	2501200.847	1117377.924	387.547
2459292.158954233	18	3	2021	15	48	53.646	2501200.847	1117377.924	387.546
2459292.158954777	18	3	2021	15	48	53.693	2501200.847	1117377.924	387.547
2459292.158955321	18	3	2021	15	48	53.740	2501200.847	1117377.924	387.547
2459292.158956201	18	3	2021	15	48	53.816	2501200.847	1117377.924	387.547
2459292.158956733	18	3	2021	15	48	53.862	2501200.847	1117377.923	387.547
2459292.158957462	18	3	2021	15	48	53.925	2501200.847	1117377.924	387.546
2459292.158957879	18	3	2021	15	48	53.961	2501200.847	1117377.924	387.546
2459292.158959060	18	3	2021	15	48	54.063	2501200.847	1117377.924	387.546
2459292.158959615	18	3	2021	15	48	54.111	2501200.847	1117377.925	387.546
2459292.158960101	18	3	2021	15	48	54.153	2501200.847	1117377.924	387.547
2459292.158960818	18	3	2021	15	48	54.215	2501200.847	1117377.924	387.545
2459292.158961363	18	3	2021	15	48	54.262	2501200.847	1117377.924	387.546
2459292.158961907	18	3	2021	15	48	54.309	2501200.847	1117377.924	387.545
2459292.158962601	18	3	2021	15	48	54.369	2501200.847	1117377.924	387.545
2459292.158963318	18	3	2021	15	48	54.431	2501200.847	1117377.925	387.546
2459292.158963862	18	3	2021	15	48	54.478	2501200.847	1117377.924	387.546
2459292.158964557	18	3	2021	15	48	54.538	2501200.847	1117377.925	387.545
2459292.158966178	18	3	2021	15	48	54.678	2501200.848	1117377.925	387.546
2459292.158966722	18	3	2021	15	48	54.725	2501200.847	1117377.925	387.546
2459292.158967416	18	3	2021	15	48	54.785	2501200.847	1117377.925	387.546
2459292.158968133	18	3	2021	15	48	54.847	2501200.847	1117377.924	387.546
2459292.158969360	18	3	2021	15	48	54.953	2501200.847	1117377.924	387.547
2459292.158970449	18	3	2021	15	48	55.047	2501200.847	1117377.925	387.546
2459292.158970993	18	3	2021	15	48	55.094	2501200.847	1117377.924	387.547
2459292.158971536	18	3	2021	15	48	55.141	2501200.847	1117377.924	387.547
2459292.158972219	18	3	2021	15	48	55.200	2501200.847	1117377.925	387.545
2459292.158972763	18	3	2021	15	48	55.247	2501200.847	1117377.923	387.547
2459292.158973481	18	3	2021	15	48	55.309	2501200.847	1117377.923	387.547
2459292.158973990	18	3	2021	15	48	55.353	2501200.847	1117377.924	387.546
2459292.158974719	18	3	2021	15	48	55.416	2501200.847	1117377.924	387.546
2459292.158975633	18	3	2021	15	48	55.495	2501200.847	1117377.924	387.546
2459292.158976490	18	3	2021	15	48	55.569	2501200.847	1117377.923	387.546
