#Julian Date	Day	Month	Year	Hour	Minute	Second	East	North	Altitude
#[j]	[j]	[mois]	[année]	[h]	[min]	[s]	[m]	[m]	[m]
2459292.089471855	18	3	2021	14	8	50.368	2501025.428	1117429.425	384.422
2459292.089472584	18	3	2021	14	8	50.431	2501025.428	1117429.426	384.425
2459292.089473487	18	3	2021	14	8	50.509	2501025.429	1117429.427	384.420
2459292.089473904	18	3	2021	14	8	50.545	2501025.428	1117429.424	384.418
2459292.089474714	18	3	2021	14	8	50.615	2501025.428	1117429.424	384.421
2459292.089475443	18	3	2021	14	8	50.678	2501025.429	1117429.427	384.419
2459292.089475999	18	3	2021	14	8	50.726	2501025.428	1117429.423	384.421
2459292.089477029	18	3	2021	14	8	50.815	2501025.427	1117429.421	384.419
2459292.089477573	18	3	2021	14	8	50.862	2501025.427	1117429.422	384.420
2459292.089478476	18	3	2021	14	8	50.940	2501025.429	1117429.427	384.417
2459292.089479170	18	3	2021	14	8	51.000	2501025.428	1117429.423	384.421
2459292.089479703	18	3	2021	14	8	51.046	2501025.427	1117429.422	384.420
2459292.089480617	18	3	2021	14	8	51.125	2501025.427	1117429.421	384.421
2459292.089481299	18	3	2021	14	8	51.184	2501025.427	1117429.419	384.423
2459292.089482017	18	3	2021	14	8	51.246	2501025.428	1117429.422	384.417
2459292.089482746	18	3	2021	14	8	51.309	2501025.427	1117429.420	384.419
2459292.089483626	18	3	2021	14	8	51.385	2501025.426	1117429.416	384.417
2459292.089484343	18	3	2021	14	8	51.447	2501025.427	1117429.419	384.418
2459292.089485073	18	3	2021	14	8	51.510	2501025.427	1117429.421	384.417
2459292.089485570	18	3	2021	14	8	51.553	2501025.427	1117429.421	384.417
2459292.089486658	18	3	2021	14	8	51.647	2501025.427	1117429.420	384.418
2459292.089487387	18	3	2021	14	8	51.710	2501025.425	1117429.414	384.419
2459292.089488614	18	3	2021	14	8	51.816	2501025.428	1117429.424	384.414
2459292.089489344	18	3	2021	14	8	51.879	2501025.427	1117429.419	384.420
2459292.089490246	18	3	2021	14	8	51.957	2501025.428	1117429.422	384.417
2459292.089490559	18	3	2021	14	8	51.984	2501025.428	1117429.423	384.425
2459292.089491288	18	3	2021	14	8	52.047	2501025.428	1117429.424	384.424
2459292.089492029	18	3	2021	14	8	52.111	2501025.428	1117429.423	384.422
2459292.089493059	18	3	2021	14	8	52.200	2501025.427	1117429.421	384.424
2459292.089494343	18	3	2021	14	8	52.311	2501025.427	1117429.421	384.425
2459292.089495200	18	3	2021	14	8	52.385	2501025.428	1117429.423	384.426
2459292.089495917	18	3	2021	14	8	52.447	2501025.427	1117429.421	384.423
2459292.089496647	18	3	2021	14	8	52.510	2501025.427	1117429.421	384.428
2459292.089497330	18	3	2021	14	8	52.569	2501025.428	1117429.423	384.430
2459292.089498058	18	3	2021	14	8	52.632	2501025.428	1117429.423	384.427
2459292.089498776	18	3	2021	14	8	52.694	2501025.428	1117429.424	384.431
2459292.089499413	18	3	2021	14	8	52.749	2501025.427	1117429.421	384.426
2459292.089500003	18	3	2021	14	8	52.800	2501025.429	1117429.427	384.423
2459292.089501461	18	3	2021	14	8	52.926	2501025.429	1117429.427	384.424
2459292.089502318	18	3	2021	14	8	53.000	2501025.428	1117429.423	384.425
2459292.089503047	18	3	2021	14	8	53.063	2501025.428	1117429.422	384.426
2459292.089503765	18	3	2021	14	8	53.125	2501025.428	1117429.422	384.422
2459292.089504459	18	3	2021	14	8	53.185	2501025.428	1117429.425	384.424
2459292.089505177	18	3	2021	14	8	53.247	2501025.428	1117429.423	384.417
2459292.089505906	18	3	2021	14	8	53.310	2501025.428	1117429.424	384.417
2459292.089506763	18	3	2021	14	8	53.384	2501025.429	1117429.426	384.415
2459292.089507503	18	3	2021	14	8	53.448	2501025.429	1117429.426	384.421
2459292.089508209	18	3	2021	14	8	53.509	2501025.428	1117429.424	384.416
2459292.089508696	18	3	2021	14	8	53.551	2501025.428	1117429.425	384.421
2459292.089509436	18	3	2021	14	8	53.615	2501025.429	1117429.427	384.419
2459292.089510165	18	3	2021	14	8	53.678	2501025.428	1117429.425	384.419
2459292.089511033	18	3	2021	14	8	53.753	2501025.428	1117429.422	384.419
2459292.089511762	18	3	2021	14	8	53.816	2501025.429	1117429.426	384.417
2459292.089512480	18	3	2021	14	8	53.878	2501025.427	1117429.421	384.420
2459292.089513209	18	3	2021	14	8	53.941	2501025.428	1117429.425	384.416
2459292.089514066	18	3	2021	14	8	54.015	2501025.428	1117429.426	384.419
2459292.089514609	18	3	2021	14	8	54.062	2501025.428	1117429.424	384.420
2459292.089515512	18	3	2021	14	8	54.140	2501025.428	1117429.424	384.421
2459292.089516392	18	3	2021	14	8	54.216	2501025.428	1117429.424	384.422
2459292.089518163	18	3	2021	14	8	54.369	2501025.427	1117429.422	384.420
2459292.089519066	18	3	2021	14	8	54.447	2501025.427	1117429.421	384.421
2459292.089519933	18	3	2021	14	8	54.522	2501025.428	1117429.423	384.421
2459292.089521195	18	3	2021	14	8	54.631	2501025.428	1117429.425	384.419
2459292.089522005	18	3	2021	14	8	54.701	2501025.428	1117429.423	384.425
2459292.089522549	18	3	2021	14	8	54.748	2501025.427	1117429.422	384.421
2459292.089523151	18	3	2021	14	8	54.800	2501025.428	1117429.422	384.423
2459292.089523880	18	3	2021	14	8	54.863	2501025.428	1117429.423	384.423
2459292.089525640	18	3	2021	14	8	55.015	2501025.428	1117429.424	384.420
2459292.089526183	18	3	2021	14	8	55.062	2501025.428	1117429.425	384.419
2459292.089527098	18	3	2021	14	8	55.141	2501025.428	1117429.425	384.420
2459292.089527595	18	3	2021	14	8	55.184	2501025.429	1117429.427	384.416
2459292.089528325	18	3	2021	14	8	55.247	2501025.429	1117429.428	384.421
2459292.089529042	18	3	2021	14	8	55.309	2501025.429	1117429.427	384.418
2459292.089529923	18	3	2021	14	8	55.385	2501025.428	1117429.426	384.423
2459292.089530640	18	3	2021	14	8	55.447	2501025.428	1117429.424	384.417
2459292.089531370	18	3	2021	14	8	55.510	2501025.428	1117429.425	384.428
2459292.089532052	18	3	2021	14	8	55.569	2501025.428	1117429.426	384.419
2459292.089532781	18	3	2021	14	8	55.632	2501025.428	1117429.422	384.421
2459292.089533684	18	3	2021	14	8	55.710	2501025.428	1117429.423	384.417
2459292.089534228	18	3	2021	14	8	55.757	2501025.428	1117429.424	384.427
2459292.089534899	18	3	2021	14	8	55.815	2501025.427	1117429.421	384.423
2459292.089535987	18	3	2021	14	8	55.909	2501025.424	1117429.411	384.427
2459292.089537040	18	3	2021	14	8	56.000	2501025.425	1117429.414	384.429
2459292.089537851	18	3	2021	14	8	56.070	2501025.425	1117429.413	384.432
2459292.089538580	18	3	2021	14	8	56.133	2501025.426	1117429.416	384.430
2459292.089539355	18	3	2021	14	8	56.200	2501025.423	1117429.406	384.427
2459292.089540073	18	3	2021	14	8	56.262	2501025.425	1117429.413	384.431
2459292.089540801	18	3	2021	14	8	56.325	2501025.426	1117429.415	384.426
2459292.089541670	18	3	2021	14	8	56.400	2501025.425	1117429.413	384.439
2459292.089542214	18	3	2021	14	8	56.447	2501025.424	1117429.411	384.426
2459292.089542943	18	3	2021	14	8	56.510	2501025.424	1117429.410	384.438
2459292.089543799	18	3	2021	14	8	56.584	2501025.425	1117429.415	384.433
2459292.089544529	18	3	2021	14	8	56.647	2501025.424	1117429.410	384.431
2459292.089545246	18	3	2021	14	8	56.709	2501025.424	1117429.411	384.425
2459292.089545941	18	3	2021	14	8	56.769	2501025.425	1117429.412	384.434
2459292.089546658	18	3	2021	14	8	56.831	2501025.426	1117429.417	384.428
2459292.089547387	18	3	2021	14	8	56.894	2501025.426	1117429.415	384.424
2459292.089548105	18	3	2021	14	8	56.956	2501025.426	1117429.416	384.431
2459292.089548800	18	3	2021	14	8	57.016	2501025.427	1117429.419	384.423
2459292.089549517	18	3	2021	14	8	57.078	2501025.423	1117429.407	384.427
2459292.089550246	18	3	2021	14	8	57.141	2501025.427	1117429.421	384.422
2459292.089550929	18	3	2021	14	8	57.200	2501025.425	1117429.414	384.432
2459292.089551658	18	3	2021	14	8	57.263	2501025.427	1117429.420	384.422
2459292.089552376	18	3	2021	14	8	57.325	2501025.425	1117429.414	384.426
2459292.089553244	18	3	2021	14	8	57.400	2501025.425	1117429.412	384.428
2459292.089554818	18	3	2021	14	8	57.536	2501025.425	1117429.414	384.427
2459292.089556103	18	3	2021	14	8	57.647	2501025.426	1117429.417	384.423
2459292.089556832	18	3	2021	14	8	57.710	2501025.427	1117429.420	384.421
2459292.089557330	18	3	2021	14	8	57.753	2501025.427	1117429.419	384.419
2459292.089558047	18	3	2021	14	8	57.815	2501025.426	1117429.417	384.423
2459292.089558788	18	3	2021	14	8	57.879	2501025.426	1117429.417	384.420
2459292.089559506	18	3	2021	14	8	57.941	2501025.427	1117429.421	384.431
2459292.089560374	18	3	2021	14	8	58.016	2501025.426	1117429.415	384.414
2459292.089561091	18	3	2021	14	8	58.078	2501025.426	1117429.417	384.417
2459292.089561994	18	3	2021	14	8	58.156	2501025.426	1117429.418	384.422
2459292.089562503	18	3	2021	14	8	58.200	2501025.426	1117429.417	384.420
2459292.089563232	18	3	2021	14	8	58.263	2501025.425	1117429.412	384.418
2459292.089563949	18	3	2021	14	8	58.325	2501025.425	1117429.414	384.422
2459292.089564644	18	3	2021	14	8	58.385	2501025.427	1117429.419	384.426
2459292.089565362	18	3	2021	14	8	58.447	2501025.428	1117429.422	384.418
2459292.089566091	18	3	2021	14	8	58.510	2501025.430	1117429.422	384.429
2459292.089566947	18	3	2021	14	8	58.584	2501025.433	1117429.421	384.422
2459292.089567677	18	3	2021	14	8	58.647	2501025.436	1117429.416	384.426
2459292.089568580	18	3	2021	14	8	58.725	2501025.442	1117429.414	384.422
2459292.089568996	18	3	2021	14	8	58.761	2501025.449	1117429.413	384.419
2459292.089569807	18	3	2021	14	8	58.831	2501025.457	1117429.407	384.420
2459292.089570547	18	3	2021	14	8	58.895	2501025.468	1117429.406	384.416
2459292.089571091	18	3	2021	14	8	58.942	2501025.481	1117429.400	384.420
2459292.089571948	18	3	2021	14	8	59.016	2501025.496	1117429.397	384.421
2459292.089572665	18	3	2021	14	8	59.078	2501025.514	1117429.392	384.421
2459292.089573568	18	3	2021	14	8	59.156	2501025.533	1117429.386	384.417
2459292.089574077	18	3	2021	14	8	59.200	2501025.555	1117429.370	384.415
2459292.089574795	18	3	2021	14	8	59.262	2501025.579	1117429.361	384.419
2459292.089575524	18	3	2021	14	8	59.325	2501025.606	1117429.353	384.420
2459292.089576392	18	3	2021	14	8	59.400	2501025.636	1117429.342	384.418
2459292.089576936	18	3	2021	14	8	59.447	2501025.671	1117429.342	384.418
2459292.089577653	18	3	2021	14	8	59.509	2501025.707	1117429.332	384.414
2459292.089578348	18	3	2021	14	8	59.569	2501025.744	1117429.317	384.414
2459292.089579065	18	3	2021	14	8	59.631	2501025.785	1117429.305	384.414
2459292.089580119	18	3	2021	14	8	59.722	2501025.877	1117429.278	384.416
2459292.089581381	18	3	2021	14	8	59.831	2501025.925	1117429.259	384.426
2459292.089582110	18	3	2021	14	8	59.894	2501025.979	1117429.247	384.418
2459292.089582619	18	3	2021	14	8	59.938	2501026.030	1117429.221	384.427
2459292.089583707	18	3	2021	14	9	0.032	2501026.149	1117429.176	384.424
2459292.089584783	18	3	2021	14	9	0.125	2501026.214	1117429.154	384.424
2459292.089585466	18	3	2021	14	9	0.184	2501026.283	1117429.136	384.425
2459292.089586207	18	3	2021	14	9	0.248	2501026.352	1117429.116	384.425
2459292.089587110	18	3	2021	14	9	0.326	2501026.423	1117429.093	384.430
2459292.089587792	18	3	2021	14	9	0.385	2501026.501	1117429.064	384.424
2459292.089588510	18	3	2021	14	9	0.447	2501026.581	1117429.039	384.433
2459292.089589239	18	3	2021	14	9	0.510	2501026.661	1117429.011	384.427
2459292.089590095	18	3	2021	14	9	0.584	2501026.752	1117428.981	384.428
2459292.089590825	18	3	2021	14	9	0.647	2501026.839	1117428.952	384.424
2459292.089591542	18	3	2021	14	9	0.709	2501026.935	1117428.918	384.431
2459292.089592237	18	3	2021	14	9	0.769	2501027.036	1117428.895	384.432
2459292.089592920	18	3	2021	14	9	0.828	2501027.464	1117428.748	384.439
2459292.089595998	18	3	2021	14	9	1.094	2501027.580	1117428.714	384.425
2459292.089596543	18	3	2021	14	9	1.141	2501027.700	1117428.671	384.428
2459292.089597225	18	3	2021	14	9	1.200	2501027.837	1117428.632	384.427
2459292.089597954	18	3	2021	14	9	1.263	2501027.954	1117428.603	384.426
2459292.089598996	18	3	2021	14	9	1.353	2501028.223	1117428.517	384.427
2459292.089600258	18	3	2021	14	9	1.462	2501028.360	1117428.465	384.428
2459292.089601079	18	3	2021	14	9	1.533	2501028.510	1117428.413	384.427
2459292.089601496	18	3	2021	14	9	1.569	2501028.660	1117428.372	384.421
2459292.089602225	18	3	2021	14	9	1.632	2501028.809	1117428.317	384.427
2459292.089603140	18	3	2021	14	9	1.711	2501028.969	1117428.272	384.427
2459292.089603811	18	3	2021	14	9	1.769	2501029.123	1117428.222	384.428
2459292.089604529	18	3	2021	14	9	1.831	2501029.291	1117428.170	384.424
2459292.089605432	18	3	2021	14	9	1.909	2501029.465	1117428.119	384.422
2459292.089605975	18	3	2021	14	9	1.956	2501029.624	1117428.066	384.424
2459292.089606670	18	3	2021	14	9	2.016	2501029.804	1117428.007	384.424
2459292.089607387	18	3	2021	14	9	2.078	2501029.982	1117427.954	384.428
2459292.089608117	18	3	2021	14	9	2.141	2501030.163	1117427.898	384.429
2459292.089608799	18	3	2021	14	9	2.200	2501030.355	1117427.836	384.428
2459292.089609517	18	3	2021	14	9	2.262	2501030.551	1117427.772	384.431
2459292.089610211	18	3	2021	14	9	2.322	2501030.939	1117427.649	384.423
2459292.089611658	18	3	2021	14	9	2.447	2501031.146	1117427.583	384.439
2459292.089612561	18	3	2021	14	9	2.525	2501031.353	1117427.522	384.428
2459292.089613256	18	3	2021	14	9	2.585	2501031.772	1117427.393	384.426
2459292.089614749	18	3	2021	14	9	2.714	2501031.993	1117427.321	384.437
2459292.089616103	18	3	2021	14	9	2.831	2501032.425	1117427.185	384.434
2459292.089617040	18	3	2021	14	9	2.912	2501032.882	1117427.039	384.429
2459292.089618059	18	3	2021	14	9	3.000	2501033.112	1117426.965	384.440
2459292.089618776	18	3	2021	14	9	3.062	2501033.359	1117426.888	384.436
2459292.089619506	18	3	2021	14	9	3.125	2501033.597	1117426.809	384.439
2459292.089620559	18	3	2021	14	9	3.216	2501033.848	1117426.728	384.439
2459292.089621103	18	3	2021	14	9	3.263	2501034.091	1117426.654	384.442
2459292.089621820	18	3	2021	14	9	3.325	2501034.342	1117426.577	384.439
2459292.089622515	18	3	2021	14	9	3.385	2501034.587	1117426.496	384.440
2459292.089623232	18	3	2021	14	9	3.447	2501034.848	1117426.415	384.436
2459292.089623962	18	3	2021	14	9	3.510	2501035.109	1117426.323	384.440
2459292.089624459	18	3	2021	14	9	3.553	2501035.379	1117426.238	384.439
2459292.089625362	18	3	2021	14	9	3.631	2501035.660	1117426.156	384.444
2459292.089625895	18	3	2021	14	9	3.677	2501035.914	1117426.064	384.445
2459292.089626624	18	3	2021	14	9	3.740	2501036.191	1117425.979	384.442
2459292.089627492	18	3	2021	14	9	3.815	2501036.473	1117425.892	384.446
2459292.089628036	18	3	2021	14	9	3.862	2501036.762	1117425.796	384.440
2459292.089628753	18	3	2021	14	9	3.924	2501037.059	1117425.705	384.445
2459292.089629448	18	3	2021	14	9	3.984	2501037.344	1117425.619	384.442
2459292.089629992	18	3	2021	14	9	4.031	2501037.631	1117425.525	384.443
2459292.089630895	18	3	2021	14	9	4.109	2501037.921	1117425.430	384.446
2459292.089631589	18	3	2021	14	9	4.169	2501038.207	1117425.349	384.437
2459292.089632584	18	3	2021	14	9	4.255	2501038.493	1117425.260	384.443
2459292.089633129	18	3	2021	14	9	4.302	2501038.808	1117425.164	384.445
2459292.089633672	18	3	2021	14	9	4.349	2501039.121	1117425.070	384.447
2459292.089634262	18	3	2021	14	9	4.400	2501039.443	1117424.964	384.448
2459292.089634980	18	3	2021	14	9	4.462	2501039.752	1117424.870	384.445
2459292.089635709	18	3	2021	14	9	4.525	2501040.091	1117424.759	384.454
2459292.089636751	18	3	2021	14	9	4.615	2501040.409	1117424.670	384.445
2459292.089637295	18	3	2021	14	9	4.662	2501040.725	1117424.560	384.449
2459292.089638012	18	3	2021	14	9	4.724	2501041.045	1117424.463	384.453
2459292.089638534	18	3	2021	14	9	4.769	2501041.368	1117424.368	384.449
2459292.089639436	18	3	2021	14	9	4.847	2501041.714	1117424.262	384.461
2459292.089640165	18	3	2021	14	9	4.910	2501042.347	1117424.065	384.459
2459292.089641381	18	3	2021	14	9	5.015	2501042.672	1117423.960	384.454
2459292.089641924	18	3	2021	14	9	5.062	2501043.026	1117423.850	384.458
2459292.089642654	18	3	2021	14	9	5.125	2501043.347	1117423.748	384.466
2459292.089643151	18	3	2021	14	9	5.168	2501044.019	1117423.532	384.468
2459292.089644783	18	3	2021	14	9	5.309	2501044.384	1117423.418	384.465
2459292.089645477	18	3	2021	14	9	5.369	2501044.726	1117423.314	384.466
2459292.089646195	18	3	2021	14	9	5.431	2501045.080	1117423.207	384.470
2459292.089646739	18	3	2021	14	9	5.478	2501045.446	1117423.095	384.471
2459292.089647342	18	3	2021	14	9	5.530	2501045.782	1117422.987	384.481
2459292.089648337	18	3	2021	14	9	5.616	2501046.470	1117422.768	384.483
2459292.089649436	18	3	2021	14	9	5.711	2501046.832	1117422.657	384.490
2459292.089650108	18	3	2021	14	9	5.769	2501047.207	1117422.549	384.486
2459292.089650836	18	3	2021	14	9	5.832	2501047.555	1117422.432	384.495
2459292.089651381	18	3	2021	14	9	5.879	2501047.937	1117422.328	384.493
2459292.089652283	18	3	2021	14	9	5.957	2501048.274	1117422.215	384.497
2459292.089652781	18	3	2021	14	9	6.000	2501048.685	1117422.094	384.502
2459292.089653499	18	3	2021	14	9	6.062	2501049.025	1117421.986	384.503
2459292.089654043	18	3	2021	14	9	6.109	2501049.398	1117421.867	384.511
2459292.089654726	18	3	2021	14	9	6.168	2501049.774	1117421.756	384.510
2459292.089655455	18	3	2021	14	9	6.231	2501050.145	1117421.638	384.520
2459292.089655999	18	3	2021	14	9	6.278	2501050.528	1117421.522	384.515
2459292.089656716	18	3	2021	14	9	6.340	2501050.900	1117421.412	384.519
2459292.089657411	18	3	2021	14	9	6.400	2501051.268	1117421.299	384.527
2459292.089657954	18	3	2021	14	9	6.447	2501051.663	1117421.177	384.524
2459292.089658672	18	3	2021	14	9	6.509	2501052.033	1117421.060	384.531
2459292.089659366	18	3	2021	14	9	6.569	2501052.830	1117420.822	384.538
2459292.089660628	18	3	2021	14	9	6.678	2501053.228	1117420.702	384.542
2459292.089661542	18	3	2021	14	9	6.757	2501053.618	1117420.591	384.537
2459292.089662040	18	3	2021	14	9	6.800	2501054.411	1117420.348	384.548
2459292.089663313	18	3	2021	14	9	6.910	2501054.853	1117420.220	384.547
2459292.089663996	18	3	2021	14	9	6.969	2501055.638	1117419.985	384.547
2459292.089664899	18	3	2021	14	9	7.047	2501056.045	1117419.862	384.555
2459292.089665767	18	3	2021	14	9	7.122	2501056.872	1117419.611	384.552
2459292.089667029	18	3	2021	14	9	7.231	2501057.265	1117419.483	384.561
2459292.089667573	18	3	2021	14	9	7.278	2501057.667	1117419.366	384.558
2459292.089668302	18	3	2021	14	9	7.341	2501058.067	1117419.245	384.563
2459292.089669169	18	3	2021	14	9	7.416	2501059.257	1117418.875	384.569
2459292.089670616	18	3	2021	14	9	7.541	2501059.692	1117418.742	384.573
2459292.089671299	18	3	2021	14	9	7.600	2501060.115	1117418.611	384.572
2459292.089672029	18	3	2021	14	9	7.663	2501060.519	1117418.494	384.579
2459292.089672619	18	3	2021	14	9	7.714	2501061.711	1117418.138	384.583
2459292.089674158	18	3	2021	14	9	7.847	2501062.128	1117418.014	384.582
2459292.089674899	18	3	2021	14	9	7.911	2501062.531	1117417.897	384.587
2459292.089675443	18	3	2021	14	9	7.958	2501062.938	1117417.775	384.590
2459292.089676114	18	3	2021	14	9	8.016	2501063.326	1117417.663	384.590
2459292.089676832	18	3	2021	14	9	8.078	2501063.741	1117417.533	384.593
2459292.089677376	18	3	2021	14	9	8.125	2501064.157	1117417.411	384.593
2459292.089677885	18	3	2021	14	9	8.169	2501064.551	1117417.300	384.595
2459292.089678614	18	3	2021	14	9	8.232	2501065.357	1117417.053	384.596
2459292.089679783	18	3	2021	14	9	8.333	2501065.778	1117416.923	384.596
2459292.089680385	18	3	2021	14	9	8.385	2501066.180	1117416.801	384.596
2459292.089680941	18	3	2021	14	9	8.433	2501067.020	1117416.543	384.602
2459292.089682017	18	3	2021	14	9	8.526	2501067.433	1117416.416	384.609
2459292.089682688	18	3	2021	14	9	8.584	2501067.843	1117416.290	384.609
2459292.089683417	18	3	2021	14	9	8.647	2501068.262	1117416.163	384.613
2459292.089684135	18	3	2021	14	9	8.709	2501068.720	1117416.029	384.613
2459292.089684679	18	3	2021	14	9	8.756	2501069.100	1117415.916	384.617
2459292.089685188	18	3	2021	14	9	8.800	2501069.532	1117415.784	384.620
2459292.089685732	18	3	2021	14	9	8.847	2501070.366	1117415.541	384.628
2459292.089686959	18	3	2021	14	9	8.953	2501070.796	1117415.408	384.633
2459292.089687688	18	3	2021	14	9	9.016	2501071.230	1117415.278	384.635
2459292.089688232	18	3	2021	14	9	9.063	2501071.638	1117415.158	384.640
2459292.089688765	18	3	2021	14	9	9.109	2501072.086	1117415.023	384.646
2459292.089689644	18	3	2021	14	9	9.185	2501072.501	1117414.899	384.649
2459292.089690188	18	3	2021	14	9	9.232	2501072.931	1117414.769	384.663
2459292.089690732	18	3	2021	14	9	9.279	2501073.334	1117414.650	384.657
2459292.089691276	18	3	2021	14	9	9.326	2501073.726	1117414.526	384.660
2459292.089691774	18	3	2021	14	9	9.369	2501074.134	1117414.405	384.663
2459292.089692491	18	3	2021	14	9	9.431	2501074.558	1117414.277	384.671
2459292.089693035	18	3	2021	14	9	9.478	2501074.983	1117414.150	384.672
2459292.089693579	18	3	2021	14	9	9.525	2501075.400	1117414.026	384.676
2459292.089694089	18	3	2021	14	9	9.569	2501075.828	1117413.902	384.681
2459292.089694991	18	3	2021	14	9	9.647	2501076.651	1117413.664	384.687
2459292.089695801	18	3	2021	14	9	9.717	2501077.085	1117413.536	384.691
2459292.089696391	18	3	2021	14	9	9.768	2501077.504	1117413.416	384.691
2459292.089696947	18	3	2021	14	9	9.816	2501077.915	1117413.293	384.698
2459292.089697491	18	3	2021	14	9	9.863	2501078.319	1117413.180	384.705
2459292.089698348	18	3	2021	14	9	9.937	2501079.177	1117412.931	384.709
2459292.089699436	18	3	2021	14	9	10.031	2501079.578	1117412.814	384.719
2459292.089699980	18	3	2021	14	9	10.078	2501079.998	1117412.695	384.722
2459292.089700524	18	3	2021	14	9	10.125	2501080.397	1117412.573	384.725
2459292.089701219	18	3	2021	14	9	10.185	2501080.822	1117412.446	384.729
2459292.089701936	18	3	2021	14	9	10.247	2501081.660	1117412.193	384.737
2459292.089703024	18	3	2021	14	9	10.341	2501082.069	1117412.075	384.742
2459292.089703533	18	3	2021	14	9	10.385	2501082.489	1117411.948	384.748
2459292.089704077	18	3	2021	14	9	10.432	2501082.891	1117411.831	384.751
2459292.089704621	18	3	2021	14	9	10.479	2501083.305	1117411.713	384.757
